anchors,best_epoch,case_id,delta,design,draws_per_side,estimated_occupancy,estimated_quartic,fit_seconds,generator_seed,linear_null,linear_null_rms,model_kind,model_name,model_seed,occupancy_bias,occupancy_calibration_slope,occupancy_nrmse,occupancy_rmse,parameter_count,quadratic_null,quadratic_null_rms,quartic_bias,quartic_calibration_slope,quartic_contrast_constant,quartic_mc_se,quartic_mc_se_median,quartic_nrmse,quartic_rmse,quartic_truth_rms,seconds,status,stopped_epoch,truth_occupancy,truth_quartic,wall_seconds
12,10,40b24dab97e7200b1230,1.0,paired_rep4,512,"[0.052164445884137184, 0.03658077214573224, 0.03763765763885374, 0.04636258312344843, 0.012362483731580748, 0.014395945992657588, 0.03681993043393861, 0.025032436299397276, 0.015951835545408632, 0.06193580655303793, 0.059356830453673404, 0.03008327371153774]","[0.138104887826353, 0.2692750707764392, 0.3360052830472858, 0.2717280141463446, 0.15065389624804779, -0.10336482282380471, 0.1517551359761964, 0.21005213116987342, 0.06951724842540863, 0.35434891954876613, 0.7356096605587483, -0.0044616090353910565]",12.346759874984855,73,"[0.07342393822350507, 0.01340720467212972, -0.03457819442145059, 0.051863670718877736, -0.02215578820022101, -0.004792837628109059, -0.048869880198375064, 0.0022904869050903026, 0.05457836030147231, 0.025015624181594226, -0.08682518112253473, -0.02760653623841787]",0.044971280892974544,autoregressive_mdn,autoregressive_mdn,8107,-0.23280111670623396,0.13303675857135297,0.8690751314879861,0.23336821152719175,315264,"[0.056861961377352, 0.0452657404439587, 0.021374130337700636, 0.01696764071600665, 0.07997375486635261, -0.04396898902847046, 0.00767553497106932, -0.04674434926857196, -0.012339854397267702, 0.020338981298470227, 0.03341416956484089, 0.0007761070515801549]",0.039033213330329455,-4.350736464641716,0.047076383985022036,8.501397381532769,"[0.15993076593894096, 0.19691731232669527, 0.21018773587220677, 0.19294711166186607, 0.1848625288339682, 0.1641362349563456, 0.19131051546954428, 0.19280517569206904, 0.19101396848552396, 0.19996868738516232, 0.19714914311067067, 0.18429478984723457]",0.19205784558080666,0.9539634991380316,4.355484229673875,4.565671782630404,0.3127487080055289,ok,20,"[0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176]","[4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404]",12.686243540985743
12,59,417da3f1884bccd3a8c0,1.0,paired_rep4,512,"[0.025709917229533197, 0.0212493288892652, 0.024583720470203657, 0.02160489843481006, 0.01720058411558026, 0.02946975481472186, 0.023369727226997428, 0.03192801019270003, 0.02528245436374965, 0.02232106150060073, 0.01742215764368299, 0.01977281329482916]","[-0.00528729552712251, -0.004208100824789396, -0.014099677639651809, -0.001015814382361202, -0.016503088500235352, -0.008070988308244098, -0.0055375930263057704, -0.011582835368326432, -0.004323428589127279, -0.0104717043717837, -0.021994840303427292, -0.012642491142074969]",1.4318745409836993,73,"[0.010621354005561402, 0.011617773409143533, 0.011356969878858203, 0.010677214031172385, 0.005975941805742549, 0.013519779212540349, 0.01369586552685307, 0.007272348955065594, 0.01176204862711732, 0.009998864673988979, 0.010480835352925696, 0.011081906549607515]",0.010880828827248367,conditional_flow_matching,flow_matching,8107,-0.2451985811509614,0.08686796817822041,0.9132687890549274,0.24523530385738435,14048,"[-0.025332342680274955, -0.020016661767130017, -0.015444404875462947, -0.021624508095227313, -0.01274762390411488, -0.024914652613141186, -0.023302343347614496, -0.015488994180451021, -0.019582563716114443, -0.010380533193584007, -0.011760166034290087, -0.01738748652320643]",0.018811680250937844,-4.575316604129024,-0.0021124649247266265,8.501397381532769,"[0.24344904221383107, 0.2444148063709076, 0.20697170468064954, 0.2063083089731896, 0.21514463775220866, 0.23616461056072957, 0.2710829187806589, 0.19019357079454433, 0.23106762456990343, 0.20398293066632484, 0.20225047253903317, 0.2395782695419391]",0.22310613116105604,1.0021132697575068,4.575320278731339,4.565671782630404,0.3075262920174282,ok,59,"[0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176]","[4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404]",1.7582482079742476
12,27,418ffea5d58a4a109e8b,1.0,unpaired_binary,512,"[0.06642935626038307, 0.06295304884864103, 0.06925506746198978, 0.06565527316742481, 0.06606065880315226, 0.06232589460926777, 0.05583425951423199, 0.05440755491723831, 0.07298328858454645, 0.0649275434320579, 0.060069472776140054, 0.05846028302524914]","[0.0009376855692386785, -0.00014484560751882106, -0.001834336190188406, -0.0008037625257542504, -0.0005009230855196247, 0.0005022218335620403, -0.0005503069435630042, -0.0003222277074206841, 0.001672962492455075, 0.0012497451180774697, 0.0010865537689821788, -0.0006818017653175898]",0.8005178750026971,73,"[-0.032051401724905206, -0.03105016938274757, -0.027196225211086354, -0.0024512371009711084, -0.010117157384064705, -0.011062144984493781, -0.030878828614652284, -0.0225368262385466, -0.02685266395231851, -0.019072279545106187, -0.02147101046640671, -0.019572085922894777]",0.023007381723412577,heteroscedastic_gaussian,gaussian_nll,8107,-0.2052446417156574,0.235658477995167,0.7645868679930227,0.20531052319401835,13888,"[0.0016374526272602274, 0.0013178954697341538, 0.0018454458412902608, -0.0019901462793761038, 0.001648497577118102, 0.005782893218629903, -0.005918533203486398, -0.0027730099039905975, 0.008038382585647819, 0.005783049505776183, -0.0007234927670671243, 0.01186112540963602]",0.005243499654627734,-4.565620868883984,1.1151424991414755e-05,8.501397381532769,"[0.008045301902255966, 0.009494711399233332, 0.008814881536538855, 0.008856559225566116, 0.00792329041469971, 0.008666072735052958, 0.010104334671314984, 0.007554628804491857, 0.009957751336838395, 0.00895872190829926, 0.013089450692039716, 0.009863341948111035]",0.008907640566932688,0.9999888721534405,4.565620976535366,4.565671782630404,0.10359116701874882,ok,37,"[0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176]","[4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404]",0.9232205419975799
12,35,49e26b4e49cbd75fc2ac,1.0,paired_rep4,512,"[0.03934721466886282, 0.03002121732219401, 0.018737116191562014, 0.034503038644661976, 0.0269591873943881, 0.027949400170476674, 0.0299039899494698, 0.03606374977243004, 0.03112894631791649, 0.021395928655755042, 0.035675416543995975, 0.02558993641661983]","[0.1081024683083928, 0.20768249275492084, 0.18766161693116185, 0.13865179472491204, 0.11173353981890924, 0.14033289808227598, 0.1574624209538074, 0.15031797101874553, 0.15004519029530022, 0.11904131025996668, 0.15572727198787364, 0.12659198591696486]",5.770822624996072,73,"[0.009317076502738456, 0.01131355991962188, 0.00046158708630632955, 0.006817219706366542, 0.0031411345632366347, -0.000821254494599577, -0.0016559938722436364, 0.020615727700828923, 0.004855486587287027, 0.0172072112891198, 0.006618935341347991, 0.016397703134092684]",0.01053621798401147,conditional_affine_flow,affine_flow,8107,-0.23875185499498985,0.11087590544184038,0.8893912191574509,0.23882358457018182,95616,"[0.028010018272967674, 0.015645541299691423, 0.0190395567709567, -0.006433529863909104, 0.02709078202142523, 0.03010603890385455, 0.013706436825568158, 0.009843726396563612, 0.018048055324655365, 0.005163011736253997, 0.008945566425277995, 0.001710180002122641]",0.01778019822980127,-4.419559202542636,0.03200242747269711,8.501397381532769,"[0.1732313183000967, 0.22295815546254819, 0.2302820661554531, 0.21547938823235588, 0.17783110166451704, 0.18406831207373955, 0.19398276657605723, 0.18473049806613862, 0.19102182937386247, 0.20199229251640022, 0.18294443724313145, 0.18814551618677383]",0.18958367278031815,0.9680173982251444,4.419649720171841,4.565671782630404,0.14738366601523012,ok,45,"[0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176]","[4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404]",5.943468999990728
12,53,4d02b55049d13f7cdc5f,1.0,paired_rep4,512,"[0.023772210297217156, 0.013225403146852055, 0.01994564140597821, 0.021697893867333062, 0.019798447451877726, 0.019051840319916885, 0.013198776087925662, 0.025446653573171385, 0.018522040023323, 0.018978148408310525, 0.02348443201580186, 0.026779545765464763]","[0.013016520921913133, 0.06144682120579825, 0.05240255477777972, 0.044581090481465815, 0.03239848822476557, 0.021596812706363336, 0.023385811350097846, 0.07534020061254718, 0.07951730333586945, 0.06652249667750185, 0.03567089551624664, 0.07425554140679491]",1.404013584018685,73,"[0.032119160758542556, 0.025499519769144004, 0.02143544479117205, 0.03232053837452188, 0.0212349831824346, 0.031097111095820338, 0.019171664495277622, 0.03143375327970263, 0.03543669221720734, 0.01748330060785564, 0.021022648883478254, 0.029049641797348872]",0.027090601529268392,conditional_edm_diffusion,diffusion_edm,8107,-0.24819969746875326,0.07569165782546369,0.9244333296077826,0.2482332596922058,14176,"[-0.001196855714542533, 0.010986232023984632, -0.010006045699036736, 0.000737571149440841, 0.014536494746165474, -0.008694429977355256, 0.0032895641953223365, 0.01864762392848185, -0.004272967555779994, -0.007576433156090134, 0.008660134891677718, -0.007683849601629822]",0.009477836842126275,-4.517327237862308,0.01058870349638728,8.501397381532769,"[0.1712282897199329, 0.21319610459090713, 0.21114673496048234, 0.20463246632733562, 0.18476947504879696, 0.19002979038469706, 0.1795500599727564, 0.16384271826645286, 0.1906019727448123, 0.1772256132132092, 0.2057268860909853, 0.2006229054070907]",0.19031588156475468,0.9894232278994315,4.517381712699526,4.565671782630404,0.3136602909944486,ok,59,"[0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176]","[4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404]",1.7353353329817764
12,56,53ccb3c5abd4f276e6c5,1.0,unpaired_binary,512,"[0.01830892093047662, 0.021066957443308, 0.020406689014912632, 0.017034326034022274, 0.018500656557164652, 0.023886482845694612, 0.014850971328825013, 0.018966403650409386, 0.01892288315641938, 0.009424675900171597, 0.02556811788884447, 0.02410898208397841]","[0.07560438133226632, 0.05611990278856123, 0.04886607379236384, 0.04133989782227787, 0.053615215032761426, 0.058148305902358255, 0.004065205300386121, 0.021994564868157596, 0.03778331302654231, 0.009580143494807049, 0.048337008716532875, 0.0731786681076127]",1.544772749999538,73,"[-0.015632727061483706, -0.01085557808997064, -0.0051994482375818316, -0.02061157168138189, -0.0003010083268593436, -0.009984413120457197, -0.0127589961405662, -0.0118154362234201, -0.010561409422879565, -0.007882730868814955, -0.01865570730293834, -0.007669840607809494]",0.012236608980520255,conditional_edm_diffusion,diffusion_edm,8107,-0.2492709445961653,0.0717022788435567,0.9284297398964324,0.24930639489973874,14176,"[0.007677904116089707, 0.010650011078696231, 0.00033529259423481506, -0.008500293629983835, 0.0021386732151174037, 3.55829503506655e-06, 0.003980452894657205, 0.003523751357325189, 0.004873221437231123, 0.006244001090134121, 0.0015970192662024818, 0.003098126972591153]",0.00541956196903154,-4.521619059281686,0.009648683796393928,8.501397381532769,"[0.20517962905540146, 0.21251061353169814, 0.22199576712218572, 0.17148324419074282, 0.20920936557554265, 0.20458105604142957, 0.21595128302011404, 0.18596850700866221, 0.18899992078995953, 0.2241322737952257, 0.1838162947609062, 0.2154605409760745]",0.20719449731547207,0.9903627028605276,4.521671047019891,4.565671782630404,0.3144167500140611,ok,59,"[0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176]","[4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404]",1.8888326670276
12,26,5fbffff76e9f98cdf090,1.0,unpaired_binary,512,"[0.02831138162506036, 0.026409110268926034, 0.026487879475752957, 0.0372447628563663, 0.028457986328675744, 0.023653035624109087, 0.028224824338378945, 0.028446242793302906, 0.032085611585270235, 0.023500216290761794, 0.03983300883486729, 0.03028011461355956]","[0.13016340505311547, 0.14573559989512094, 0.15863865422064205, 0.1111498555331819, 0.19700329003412786, 0.12461245861697698, 0.12104428029416092, 0.10908667554365824, 0.09471492311709066, 0.12475502966239838, 0.1583590872333172, 0.08813213061933854]",4.597319167020032,73,"[-0.0074325620815898635, -0.007253439396827592, -0.01215828042066109, -0.0024264557850518266, -0.00715665679235189, -0.0057687463055502985, -0.005015906909737612, -0.007931359860523388, -0.001186744539305791, -0.006455946444757853, -0.0050652205707263365, -0.0007838762391777845]",0.006477443701528035,conditional_affine_flow,affine_flow,8107,-0.23911360227943165,0.10952874008999448,0.890645155561418,0.23916029757157864,95616,"[-0.011526548200214926, -0.0032602072526197734, -0.009623349799563918, -0.01275778629200075, -0.004132783238034232, -0.0049227413390551256, 0.0005522308412519994, 0.002864759795857097, -0.00028414622448380555, -0.003341373578986895, 0.0001424575290482899, 0.0037370837797041645]",0.006284351797309729,-4.435388833478477,0.028535329597623414,8.501397381532769,"[0.20809583533391093, 0.19032196856437353, 0.22158806338829207, 0.15842344970555455, 0.20360836071925553, 0.18021585381862867, 0.2053607765882269, 0.1668119413986154, 0.18642392531153415, 0.2089924864124938, 0.18459343079245252, 0.19571502610186722]",0.19301849733312038,0.9714858381711042,4.435485478562858,4.565671782630404,0.16672095799003728,ok,36,"[0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176]","[4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404]",4.786134458991
12,10,669b01232af482389eb3,1.0,unpaired_binary,512,"[0.03920392049231636, 0.04775081046036819, 0.04166642163112083, 0.04942652867415867, 0.048211080555834174, 0.0936633708821516, 0.06572575595785499, 0.06598431247820369, 0.08641495587248679, 0.04978367255796873, 0.06076406120072006, 0.06483849210254425]","[0.19967236731319593, 0.23249130018250616, 0.3411262018210825, 0.2322252765567126, 0.24412581596594826, 0.711454684530848, 0.2747858096098723, 0.28198985128653015, 0.6295002540373622, 0.3014392270228387, 0.4803830023270351, 0.23553788321070576]",14.418874458991922,79,"[0.013917944806246862, -0.03389412613664203, 0.030338768917833363, 0.0008245358240034709, -0.04270152337241974, 0.045019764491198364, -0.06631548373086693, 0.05741622122385439, -0.04738067088147937, -0.04659622011616316, 0.005509488284850095, 0.006699232153310378]",0.039050796772838785,autoregressive_mdn,autoregressive_mdn,8101,-0.20907200159354022,0.22140519445086854,0.7809615491777497,0.20970753091401265,315264,"[-0.04029831344287205, 0.005901428174197587, -0.03902112612335418, -0.045318490327701744, 0.0059024470955537645, -0.0011715532940261841, 0.030511711645250017, -0.0406220619358455, 0.001648808969373583, -0.005269548695645998, 0.0035185221853741844, -0.049808384350005674]",0.029405589770528217,-2.8159045427302303,0.10972644852293087,5.889522513224287,"[0.15316621651525342, 0.16607863651412022, 0.1565697110703563, 0.17322305078840186, 0.13367759224043563, 0.14214784531565758, 0.14622971939090895, 0.15086052248743204, 0.1495788863944276, 0.16670223123850866, 0.14979274718268165, 0.1632582130756523]",0.15201336950134273,0.8917364958404878,2.820531785302895,3.162965515552284,0.35470229099155404,ok,20,"[0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176]","[3.1629655155522833, 3.1629655155522833, 3.1629655155522833, 3.1629655155522833, 3.1629655155522833, 3.1629655155522833, 3.1629655155522833, 3.1629655155522833, 3.1629655155522833, 3.1629655155522833, 3.1629655155522833, 3.1629655155522833]",14.807177749986295
12,59,6ba3880712a6c0bd6b71,1.0,unpaired_binary,512,"[0.01930862518747245, 0.017393574123026723, 0.02250386730331616, 0.019626108753959398, 0.026821996058255082, 0.025158929975249517, 0.023088247567472353, 0.018215015266075663, 0.025974996383905824, 0.02329104257432671, 0.024268747033315108, 0.021916489363879216]","[-0.0015637459282032418, -0.0017710449214844576, -0.0023088842820653543, -0.000981089543483471, 0.001187546760137756, 0.004370428351558896, 0.006090362007438135, 0.0007841634635282618, 0.004152115659786473, 0.011016445434162539, 0.019615741820143973, -0.007679504085252864]",1.4157897089899052,73,"[-0.007459193701095535, -0.008790739474672842, -0.010221410068277204, -0.009022549103649843, -0.0082788395440428, -0.004797750180427045, -0.010061645831336324, -0.00571346104298992, -0.006855766597460813, -0.008425496967764151, -0.0077657163257414145, -0.005365357501635595]",0.00791265957276375,conditional_flow_matching,flow_matching,8101,-0.24622748019982973,0.0830362956023738,0.9170296531749872,0.24624518908099263,14048,"[0.02289597714235292, 0.027561829863425036, 0.02517271890909356, 0.023952170296240194, 0.02233838379181652, 0.02022254995787276, 0.02455034604166051, 0.022186702194615826, 0.02547209363237779, 0.02511752544751289, 0.023559521590983845, 0.02299828628169376]",0.0239058335005648,-4.562929071402381,0.0006007245721115047,8.501397381532769,"[0.21231936002501064, 0.24222053515049033, 0.23041313187387552, 0.2311604312053174, 0.20902961267087888, 0.20885537903348886, 0.25468993440448373, 0.23273224680325613, 0.21480690347699036, 0.2210467049886261, 0.21220677712739142, 0.20016868950646483]",0.21792680423280825,0.9994003998108375,4.562934204965885,4.565671782630404,0.2969030419772025,ok,59,"[0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176]","[4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404]",1.734129166987259
12,35,71bcf13849faddf5cbd5,1.0,paired_rep4,512,"[0.05152981753382918, 0.05509314281714031, 0.04789799129407607, 0.04527569965316955, 0.04281769717977174, 0.040113960659113435, 0.04766251966757412, 0.054921924126917765, 0.056433768570194554, 0.04452179214000168, 0.04654177989014968, 0.031141901385567022]","[0.2419443257000264, 0.16475131088345388, 0.22147621959422953, 0.27223811873910936, 0.16657009460528854, 0.18233017693751663, 0.19405273718838445, 0.20979484044172342, 0.19825643777494972, 0.1760526820940802, 0.1896411964881675, 0.13235822992212218]",6.381179374991916,79,"[0.04452432622776393, 0.029744114716577084, 0.04224625569424138, 0.04213763947847138, 0.03879941887552617, 0.01757283423084391, 0.03596077955955061, 0.045168890386591616, 0.03740472266846159, 0.03177751716332829, 0.016772591266911586, 0.01676353853964198]",0.03481656743770002,conditional_affine_flow,affine_flow,8101,-0.22152878392255884,0.1750155012288864,0.8253799660233869,0.2216349766808565,95616,"[0.03550676384523577, 0.027636351660217162, 0.03977227928308191, 0.015653220105760646, 0.03199479484414414, 0.020620021867152172, 0.03909083813737646, 0.016406593097711974, 0.008001460685847395, 0.0484838770160525, 0.018682813774580698, 0.04009723507333751]",0.03091523805484598,-2.9671766513548623,0.06190041062247699,5.889522513224287,"[0.15060433636264584, 0.12983014277167723, 0.14412103738745416, 0.15377438042010422, 0.14720663833445963, 0.14137204029151287, 0.15061470014093592, 0.15596503076568627, 0.1450128318213642, 0.1381246799773601, 0.14013881952239282, 0.14806354837404634]",0.14610973507791192,0.9381674645556823,2.9673913382027424,3.162965515552284,0.1669535000110045,ok,45,"[0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176]","[3.1629655155522833, 3.1629655155522833, 3.1629655155522833, 3.1629655155522833, 3.1629655155522833, 3.1629655155522833, 3.1629655155522833, 3.1629655155522833, 3.1629655155522833, 3.1629655155522833, 3.1629655155522833, 3.1629655155522833]",6.57788712499314
12,59,774291d0260699daa7b1,1.0,unpaired_binary,512,"[0.038458099055581146, 0.028234540844211065, 0.050739867481707224, 0.016050835909727834, 0.02650136261774577, 0.023722998742147006, 0.049012886353696994, 0.01872480300843804, 0.04512882771665777, 0.026790013395984386, 0.030130371221766594, 0.03555108740963911]","[0.14698204255260117, 0.14197862833597094, 0.13925256908725, 0.050861388935278445, -0.10589706301598595, 0.1685054629146171, 0.20567381131631718, -0.052288104675645763, 0.16491189709492246, 0.022862121652448275, 0.20155777349254472, 0.2230945610608151]",102.11406012499356,73,"[-0.031109318479287003, 0.028950603523496207, 0.008434317383156725, -0.0837340960835061, 0.004996117800769334, 0.012417614698012135, -1.2346913208505228e-07, -0.008637230621288378, -0.03291653957626389, -0.017856988140327573, -0.032988704390996756, -0.014722880934690326]",0.031423998580547785,autoregressive_transformer,autoregressive_transformer,8107,-0.23610430901924231,0.12073550179361324,0.880209937959131,0.2363581830241594,47992,"[0.01063951772533045, 0.05423225880150939, 0.014189144070172244, -0.02030079862894607, 0.02365056538476873, 0.05080362166589314, 0.030972041993103883, -0.005621404151525233, 0.005871351505746247, 0.04291880916900315, 0.0411224967244026, 0.0247840654393372]",0.03159749837057994,-4.45671385856781,0.023864598519129848,8.501397381532769,"[0.14621882834119235, 0.14767421266527067, 0.14786524160246697, 0.17531954090083868, 0.16213829863309162, 0.17861980393124124, 0.1477175622900512, 0.14650782498468734, 0.18179068592281775, 0.15813657419557803, 0.1580841757123206, 0.17074091040697514]",0.1581103749539493,0.976389361231138,4.457873355433532,4.565671782630404,29.99676458298927,ok,59,"[0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176]","[4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404, 4.565671782630404]",132.13272537497687
12,20,7ced3cb223ebcc3b7831,1.0,paired_rep4,512,"[0.08965875248778027, 0.08712571869869529, 0.0899375060453298, 0.0885444158307023, 0.08377031958117279, 0.08135835365662003, 0.08393846785606063, 0.08121334126518287, 0.08550561329690987, 0.08363165843716716, 0.08181013348457497, 0.0871360385342593]","[-0.0011883367529279985, -0.001244142766551804, 0.0003151983852082863, -0.00013746481235011807, 0.002841182466379471, 0.00046552981451275944, -0.00028736606205513734, 9.043467334429863e-05, 0.00027683240799724175, 0.0005554685739475938, 0.0006651046419962441, 0.00015570598220087853]",1.1275090840063058,79,"[0.02756293672618387, 0.031738381190775274, 0.032253315943106, 0.0202545458624125, 0.03170603813137858, 0.012539031183479588, 0.014906159779747429, 0.02351717484878111, 0.040194840225827706, 0.018474866159221393, 0.014533159977201667, 0.027143705566611998]",0.02591694098372721,heteroscedastic_gaussian,gaussian_nll,8107,-0.18322225690114635,0.3176709631280025,0.6824214866672997,0.1832470819624144,13888,"[-0.0026918885051302466, -0.004239382572318595, -0.006657514332162495, -0.0034742779627241482, -0.00274197491142697, 0.0003751374786823969, -0.0030488294441425867, -0.006250277187283715, -0.007289403286595164, 0.0008329740829728371, -0.005098129216128122, 0.0003231469225801753]",0.0042579025033787545,-3.162756503339642,6.608109118297302e-05,5.889522513224287,"[0.005728665389462721, 0.00775743446979454, 0.008092180740848205, 0.006167592378095067, 0.007073486628306488, 0.0075747467143556626, 0.00829862471933294, 0.006101709130926764, 0.006428693187803022, 0.007223647853061598, 0.007140534277885414, 0.007131392938043571]",0.0071359636079644925,0.9999339679975048,3.1627566586054683,3.162965515552284,0.37276324999402277,ok,30,"[0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176]","[3.1629655155522833, 3.1629655155522833, 3.1629655155522833, 3.1629655155522833, 3.1629655155522833, 3.1629655155522833, 3.1629655155522833, 3.1629655155522833, 3.1629655155522833, 3.1629655155522833, 3.1629655155522833, 3.1629655155522833]",1.5166095830209088
12,34,84b4362d7de9cbc3e342,1.0,unpaired_binary,512,"[0.0503311471135133, 0.07223662435348505, 0.06125441402842147, 0.04300299564991364, 0.054736131422423895, 0.0651359502064977, 0.0654966458750588, 0.04538378819024824, 0.06260544408414295, 0.0560582969862671, 0.05924717974178603, 0.07444066911491687]","[0.25206896470594825, 0.32199460860603957, 0.3132663729070613, 0.24108273552720777, 0.32771804612989763, 0.31782868644412443, 0.2828530796399946, 0.23739870540973146, 0.2736285739839573, 0.2896703836504535, 0.30987883350077006, 0.32271942500533296]",6.865086624980904,79,"[-0.002717447964829742, 0.007922616442229607, 0.006213170208599253, -0.001202759026268728, 0.0083108873732501, 0.007499740501526986, 0.008398519720881962, -0.0020713977650783713, 0.009871692132801367, 0.0014480001013273333, 0.019513703504977845, 0.012953272414286333]",0.008937114408232296,conditional_affine_flow,affine_flow,8107,-0.20936400960179466,0.2203177417232304,0.7804634768395533,0.2095737861472316,95616,"[0.005600564864947755, -0.0008922991621544973, -0.018109955771573594, -0.004238095725667801, -0.00951923007795119, -0.011600269957339204, -0.007032940449165137, 0.014700569019719278, 0.02351211523532526, -0.007990896904285227, -0.0015892531130485832, 0.015460209419884796]",0.011996746990305516,-2.8721231475930735,0.09195243088460486,5.889522513224287,"[0.14608967097600115, 0.13303480972792675, 0.14071164433440028, 0.13444273357829672, 0.14901233809301978, 0.13919740173809972, 0.12781165475087625, 0.1398203628743766, 0.1298259001589445, 0.14709451505926271, 0.1340260712444189, 0.14645234153407213]",0.13950888230623815,0.9081032352454148,2.87229921764271,3.162965515552284,0.20853083400288597,ok,44,"[0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176, 0.2685247834990176]","[3.1629655155522833, 3.1629655155522833, 3.1629655155522833, 3.1629655155522833, 3.1629655155522833, 3.1629655155522833, 3.1629655155522833, 3.1629655155522833, 3.1629655155522833, 3.1629655155522833, 3.1629655155522833, 3.1629655155522833]",7.115252624993445
