seed,method,worm,horizon,energy,variogram,rmse,mae,coverage90,sharpness90
1701,flow,18,16,5.121759999543428,0.15427524759434158,0.7882449114695191,0.5842746244743466,0.75859375,1.661209499463439
1701,flow,18,32,6.092772305011749,0.18872929911594835,0.9489614488556981,0.7239030357450247,0.7673828125,2.134954670444131
1701,flow,19,1,1.535873405635357,0.03849136520875613,0.24499314115382725,0.17536779644433406,0.860546875,0.6878871498629451
1701,flow,19,2,1.9926713798195124,0.05439271414070386,0.3153640620876103,0.23166935553308574,0.8580078125,0.8701163334771991
1701,flow,19,4,2.771046554669738,0.08130074816290285,0.4335971982218325,0.3197274603880942,0.8328125,1.0979678127914667
1701,flow,19,8,3.882547341287136,0.12531505723018194,0.6038085278123617,0.45709785958752036,0.794921875,1.393329069018364
1701,flow,19,16,5.1046558283269405,0.1688572086859494,0.7974136993288994,0.6184027632698417,0.7611328125,1.7919666189700365
1701,flow,19,32,6.088762812316418,0.18295153544750062,0.9619980556890368,0.7649816144257784,0.762109375,2.349803062155843
1701,persistence_gaussian,0,1,1.4303351044654846,0.031986686430172946,0.22640991955995554,0.14921589766163373,0.894140625,0.6914886925369501
1701,persistence_gaussian,0,2,1.8604367449879646,0.048085708258440676,0.2926015742123127,0.19769976334646341,0.8986328125,0.9747825814411044
1701,persistence_gaussian,0,4,2.4856733046472073,0.07466430898057291,0.3824910849798471,0.2587999592069536,0.9099609375000001,1.3795176725834608
1701,persistence_gaussian,0,8,3.3407855331897736,0.12313557718880469,0.5056789242662489,0.3390126551967114,0.905859375,1.9568337984383106
1701,persistence_gaussian,0,16,4.328967310488224,0.1961088401731103,0.6325076697394252,0.4356545757036656,0.9142578125,2.762978807091713
1701,persistence_gaussian,0,32,5.920067399740219,0.34092549374327064,0.8633703175000846,0.6093761068768799,0.91015625,3.9219204485416412
1701,persistence_gaussian,1,1,1.3872308675199747,0.031387237715534824,0.2189638973213732,0.14002528239507225,0.91484375,0.6994717875495553
1701,persistence_gaussian,1,2,1.7658791318535805,0.04830545137519943,0.2737796329893172,0.18233472469728437,0.92265625,0.9888349799439311
1701,persistence_gaussian,1,4,2.369310539215803,0.07425916922511529,0.35966070904396474,0.2395161192398518,0.92578125,1.3988504875451326
1701,persistence_gaussian,1,8,3.314467817544937,0.12775657756719735,0.4977179781999439,0.3273041092325002,0.923828125,1.9836469292640686
1701,persistence_gaussian,1,16,4.350302740931511,0.20096931466832754,0.6419596765190363,0.4349537759553641,0.9220703125,2.7875280641019344
1701,persistence_gaussian,1,32,5.700162544846535,0.33206201903522015,0.8183077848516405,0.5860915593802929,0.921484375,3.957566451281309
1701,persistence_gaussian,2,1,1.638990132138133,0.039712203259114134,0.2600635611452162,0.16185743676032868,0.8919921875000001,0.6884860377758741
1701,persistence_gaussian,2,2,2.030894163995981,0.05457413790281857,0.3235777844674885,0.20867778826504943,0.9064453125,0.9715932672843337
1701,persistence_gaussian,2,4,2.4803660474717617,0.07535991090117018,0.39052399154752493,0.25916631426662207,0.9142578125,1.3760896567255259
1701,persistence_gaussian,2,8,3.170456826686859,0.11268941161688413,0.48288853047415614,0.3282403734046966,0.920703125,1.9507319796830416
1701,persistence_gaussian,2,16,3.987116686999798,0.17536802683025596,0.5836351253092289,0.4153473742771894,0.9220703125,2.758990716189146
1701,persistence_gaussian,2,32,5.210227698087692,0.2917218958027661,0.7400927799753845,0.5359810357913375,0.9259765625,3.9027955271303654
1701,persistence_gaussian,3,1,1.5888016168028116,0.03802735617500725,0.2530358999501914,0.16405368794221428,0.8720703125,0.6899386905133724
1701,persistence_gaussian,3,2,2.0182406157255173,0.05213521988480347,0.32092745578847826,0.21298232511617238,0.888671875,0.9796343743801117
1701,persistence_gaussian,3,4,2.558395680040121,0.0743071412434801,0.40035018138587475,0.2675656520295888,0.9033203125,1.384316261857748
1701,persistence_gaussian,3,8,3.5301943123340607,0.12472995754797007,0.5449267374351621,0.36037692287936807,0.9111328125,1.9563876297324896
1701,persistence_gaussian,3,16,5.189565196633339,0.20500460907351223,0.7923165950924158,0.499236453557387,0.9119140625,2.7748824134469032
1701,persistence_gaussian,3,32,6.492261588573456,0.33100490737706423,0.984161663800478,0.642690016888082,0.9109375,3.915062054991722
1701,persistence_gaussian,4,1,1.662088779732585,0.03904862844501617,0.2623427414800972,0.16915377916302526,0.8732421875,0.6907094186171889
1701,persistence_gaussian,4,2,2.023678421974182,0.052844945224933285,0.3182421752717346,0.21124840830452737,0.89375,0.9817618215456605
1701,persistence_gaussian,4,4,2.5964873917400837,0.07884634239599105,0.40055308025330305,0.27201577345840633,0.9001953125,1.3865715097635984
1701,persistence_gaussian,4,8,3.4310774207115173,0.1254050553543493,0.5207571350038052,0.3601736326236277,0.8982421875,1.9657511170953512
1701,persistence_gaussian,4,16,4.559453897178173,0.19702711119316516,0.6870841039344668,0.4895713343285024,0.89453125,2.779691956937313
1701,persistence_gaussian,4,32,5.959761559963226,0.33908659615553916,0.889067011885345,0.6677395575679839,0.8974609375,3.9185154251754284
1701,persistence_gaussian,5,1,1.7320722863078117,0.043664759636158075,0.27449581399559975,0.18049626948777583,0.841015625,0.6921274550259113
1701,persistence_gaussian,5,2,2.2231446653604507,0.06434258131776,0.34932356514036655,0.23542567389085883,0.859375,0.9749515494331717
1701,persistence_gaussian,5,4,2.98822283744812,0.09082810161635275,0.46396923065185547,0.30960224429145455,0.873828125,1.3858032897114754
1701,persistence_gaussian,5,8,4.16567800194025,0.15239064104389394,0.6412622288335115,0.43031208985485137,0.8591796875,1.9507600106298923
1701,persistence_gaussian,5,16,5.432712510228157,0.23202247871086,0.8382044984027743,0.589226724812761,0.8408203125,2.754034537822008
1701,persistence_gaussian,5,32,6.614459410309792,0.3679449316114187,1.013914991170168,0.7554349061101675,0.8435546875,3.907011955976486
1701,persistence_gaussian,6,1,1.403242165222764,0.033217344316653866,0.22212818381376562,0.15050504251848904,0.89453125,0.6902900412678719
1701,persistence_gaussian,6,2,1.8609734773635864,0.048529067396884736,0.2914930307306349,0.20147680421359834,0.8982421875,0.9787183469161391
