source,target,lag,horizon,recording,effect
DVA,DVB,16,2,SBTG:0929_06,0.47732657194137573
DVA,DVB,16,4,SBTG:0929_06,0.4551258087158203
DVA,DVB,16,8,SBTG:0929_06,0.40270358324050903
DVA,DVB,16,16,SBTG:0929_06,0.31811919808387756
DVA,DVB,16,32,SBTG:0929_06,0.19232818484306335
DVA,DVB,16,1,SBTG:0929_07,0.5891525149345398
DVA,DVB,16,2,SBTG:0929_07,0.577782154083252
DVA,DVB,16,4,SBTG:0929_07,0.5519455075263977
DVA,DVB,16,8,SBTG:0929_07,0.5003387331962585
DVA,DVB,16,16,SBTG:0929_07,0.4154486060142517
DVA,DVB,16,32,SBTG:0929_07,0.27041512727737427
DVA,DVB,16,1,SBTG:1030_03,0.5604454278945923
DVA,DVB,16,2,SBTG:1030_03,0.547987163066864
DVA,DVB,16,4,SBTG:1030_03,0.5292122960090637
DVA,DVB,16,8,SBTG:1030_03,0.48682892322540283
DVA,DVB,16,16,SBTG:1030_03,0.40562671422958374
DVA,DVB,16,32,SBTG:1030_03,0.300252765417099
DVA,DVB,16,1,SBTG:1104_08,0.5828303694725037
DVA,DVB,16,2,SBTG:1104_08,0.5653584003448486
DVA,DVB,16,4,SBTG:1104_08,0.5322356820106506
DVA,DVB,16,8,SBTG:1104_08,0.47314974665641785
DVA,DVB,16,16,SBTG:1104_08,0.3568257689476013
DVA,DVB,16,32,SBTG:1104_08,0.1835964173078537
DVA,DVB,16,1,SBTG:1104_10,0.535760760307312
DVA,DVB,16,2,SBTG:1104_10,0.5286451578140259
DVA,DVB,16,4,SBTG:1104_10,0.509245753288269
DVA,DVB,16,8,SBTG:1104_10,0.47682487964630127
DVA,DVB,16,16,SBTG:1104_10,0.4068106412887573
DVA,DVB,16,32,SBTG:1104_10,0.27903249859809875
DVB,DVA,1,1,SBTG:0924_01,0.49367624521255493
DVB,DVA,1,2,SBTG:0924_01,0.48224228620529175
DVB,DVA,1,4,SBTG:0924_01,0.4619497060775757
DVB,DVA,1,8,SBTG:0924_01,0.4119986295700073
DVB,DVA,1,16,SBTG:0924_01,0.3075478672981262
DVB,DVA,1,32,SBTG:0924_01,0.1423102766275406
DVB,DVA,1,1,SBTG:0924_02,0.5801007151603699
DVB,DVA,1,2,SBTG:0924_02,0.5747310519218445
DVB,DVA,1,4,SBTG:0924_02,0.5588617324829102
DVB,DVA,1,8,SBTG:0924_02,0.5316176414489746
DVB,DVA,1,16,SBTG:0924_02,0.46645140647888184
DVB,DVA,1,32,SBTG:0924_02,0.3355558216571808
DVB,DVA,1,1,SBTG:0924_03,0.3573870360851288
DVB,DVA,1,2,SBTG:0924_03,0.3602936267852783
DVB,DVA,1,4,SBTG:0924_03,0.35838502645492554
DVB,DVA,1,8,SBTG:0924_03,0.35438090562820435
DVB,DVA,1,16,SBTG:0924_03,0.3411549925804138
DVB,DVA,1,32,SBTG:0924_03,0.29055315256118774
DVB,DVA,1,1,SBTG:0925_01,0.34972918033599854
DVB,DVA,1,2,SBTG:0925_01,0.3435932993888855
DVB,DVA,1,4,SBTG:0925_01,0.32304027676582336
DVB,DVA,1,8,SBTG:0925_01,0.29022639989852905
DVB,DVA,1,16,SBTG:0925_01,0.22596445679664612
DVB,DVA,1,32,SBTG:0925_01,0.10919490456581116
DVB,DVA,1,1,SBTG:0925_04,0.5137896537780762
DVB,DVA,1,2,SBTG:0925_04,0.4951501786708832
DVB,DVA,1,4,SBTG:0925_04,0.45620018243789673
DVB,DVA,1,8,SBTG:0925_04,0.3947025537490845
DVB,DVA,1,16,SBTG:0925_04,0.2983657419681549
DVB,DVA,1,32,SBTG:0925_04,0.1611987203359604
DVB,DVA,1,1,SBTG:0928_01,0.4419677257537842
DVB,DVA,1,2,SBTG:0928_01,0.43537622690200806
DVB,DVA,1,4,SBTG:0928_01,0.42124316096305847
DVB,DVA,1,8,SBTG:0928_01,0.3903607130050659
DVB,DVA,1,16,SBTG:0928_01,0.32453498244285583
DVB,DVA,1,32,SBTG:0928_01,0.2056521773338318
DVB,DVA,1,1,SBTG:0928_03,0.5275663137435913
DVB,DVA,1,2,SBTG:0928_03,0.5137010216712952
DVB,DVA,1,4,SBTG:0928_03,0.47631317377090454
DVB,DVA,1,8,SBTG:0928_03,0.41872546076774597
DVB,DVA,1,16,SBTG:0928_03,0.31748390197753906
DVB,DVA,1,32,SBTG:0928_03,0.17700856924057007
DVB,DVA,1,1,SBTG:0928_05,0.5213695764541626
DVB,DVA,1,2,SBTG:0928_05,0.5132951140403748
DVB,DVA,1,4,SBTG:0928_05,0.49362266063690186
DVB,DVA,1,8,SBTG:0928_05,0.4658634066581726
DVB,DVA,1,16,SBTG:0928_05,0.41234323382377625
DVB,DVA,1,32,SBTG:0928_05,0.2883274555206299
DVB,DVA,1,1,SBTG:0928_07,0.5065795183181763
DVB,DVA,1,2,SBTG:0928_07,0.4979349970817566
DVB,DVA,1,4,SBTG:0928_07,0.4741727113723755
DVB,DVA,1,8,SBTG:0928_07,0.42956674098968506
DVB,DVA,1,16,SBTG:0928_07,0.3465646207332611
DVB,DVA,1,32,SBTG:0928_07,0.2197207361459732
DVB,DVA,1,1,SBTG:0928_08,0.4361909031867981
DVB,DVA,1,2,SBTG:0928_08,0.42570072412490845
DVB,DVA,1,4,SBTG:0928_08,0.40495091676712036
DVB,DVA,1,8,SBTG:0928_08,0.36959779262542725
DVB,DVA,1,16,SBTG:0928_08,0.31175023317337036
DVB,DVA,1,32,SBTG:0928_08,0.20951052010059357
DVB,DVA,1,1,SBTG:0928_11,0.4797930121421814
DVB,DVA,1,2,SBTG:0928_11,0.4736993908882141
DVB,DVA,1,4,SBTG:0928_11,0.46010276675224304
DVB,DVA,1,8,SBTG:0928_11,0.4317508339881897
DVB,DVA,1,16,SBTG:0928_11,0.3677697777748108
DVB,DVA,1,32,SBTG:0928_11,0.23077958822250366
DVB,DVA,1,1,SBTG:0928_13,0.4574511647224426
DVB,DVA,1,2,SBTG:0928_13,0.44670891761779785
DVB,DVA,1,4,SBTG:0928_13,0.42070090770721436
DVB,DVA,1,8,SBTG:0928_13,0.36977314949035645
DVB,DVA,1,16,SBTG:0928_13,0.28374025225639343
DVB,DVA,1,32,SBTG:0928_13,0.15440526604652405
DVB,DVA,1,1,SBTG:0929_02,0.4613877534866333
DVB,DVA,1,2,SBTG:0929_02,0.45193907618522644
DVB,DVA,1,4,SBTG:0929_02,0.4327073097229004
DVB,DVA,1,8,SBTG:0929_02,0.4005935788154602
DVB,DVA,1,16,SBTG:0929_02,0.32482996582984924
DVB,DVA,1,32,SBTG:0929_02,0.2042405605316162
DVB,DVA,1,1,SBTG:0929_03,0.4024364650249481
DVB,DVA,1,2,SBTG:0929_03,0.38870176672935486
DVB,DVA,1,4,SBTG:0929_03,0.36361122131347656
DVB,DVA,1,8,SBTG:0929_03,0.32360345125198364
DVB,DVA,1,16,SBTG:0929_03,0.25919193029403687
DVB,DVA,1,32,SBTG:0929_03,0.13754822313785553
DVB,DVA,1,1,SBTG:0929_05,0.5853078961372375
DVB,DVA,1,2,SBTG:0929_05,0.5783227682113647
DVB,DVA,1,4,SBTG:0929_05,0.5722378492355347
DVB,DVA,1,8,SBTG:0929_05,0.5550012588500977
DVB,DVA,1,16,SBTG:0929_05,0.48487937450408936
DVB,DVA,1,32,SBTG:0929_05,0.3303259015083313
DVB,DVA,1,1,SBTG:0929_06,0.5660221576690674
DVB,DVA,1,2,SBTG:0929_06,0.5486786365509033
DVB,DVA,1,4,SBTG:0929_06,0.5226696133613586
DVB,DVA,1,8,SBTG:0929_06,0.4868079423904419
DVB,DVA,1,16,SBTG:0929_06,0.40006422996520996
DVB,DVA,1,32,SBTG:0929_06,0.25889676809310913
DVB,DVA,1,1,SBTG:0929_07,0.6796295046806335
DVB,DVA,1,2,SBTG:0929_07,0.6734769940376282
DVB,DVA,1,4,SBTG:0929_07,0.6636789441108704
DVB,DVA,1,8,SBTG:0929_07,0.6383138298988342
DVB,DVA,1,16,SBTG:0929_07,0.573102593421936
DVB,DVA,1,32,SBTG:0929_07,0.40999871492385864
DVB,DVA,1,1,SBTG:1030_03,0.45322662591934204
DVB,DVA,1,2,SBTG:1030_03,0.4477320909500122
DVB,DVA,1,4,SBTG:1030_03,0.4378819465637207
DVB,DVA,1,8,SBTG:1030_03,0.4151570200920105
DVB,DVA,1,16,SBTG:1030_03,0.3594883382320404
DVB,DVA,1,32,SBTG:1030_03,0.25912630558013916
DVB,DVA,1,1,SBTG:1104_08,0.4425544738769531
DVB,DVA,1,2,SBTG:1104_08,0.4373853802680969
DVB,DVA,1,4,SBTG:1104_08,0.4232134222984314
DVB,DVA,1,8,SBTG:1104_08,0.38713932037353516
DVB,DVA,1,16,SBTG:1104_08,0.3210102915763855
DVB,DVA,1,32,SBTG:1104_08,0.21632570028305054
DVB,DVA,1,1,SBTG:1104_10,0.516790509223938
DVB,DVA,1,2,SBTG:1104_10,0.5106979608535767
DVB,DVA,1,4,SBTG:1104_10,0.4930165410041809
DVB,DVA,1,8,SBTG:1104_10,0.4525967836380005
DVB,DVA,1,16,SBTG:1104_10,0.37288713455200195
DVB,DVA,1,32,SBTG:1104_10,0.2410406470298767
DVB,DVA,4,1,SBTG:0924_01,0.3941151797771454
DVB,DVA,4,2,SBTG:0924_01,0.38152453303337097
DVB,DVA,4,4,SBTG:0924_01,0.3588259816169739
DVB,DVA,4,8,SBTG:0924_01,0.31497281789779663
DVB,DVA,4,16,SBTG:0924_01,0.232234925031662
DVB,DVA,4,32,SBTG:0924_01,0.12050711363554001
DVB,DVA,4,1,SBTG:0924_02,0.5385192632675171
DVB,DVA,4,2,SBTG:0924_02,0.5318188667297363
DVB,DVA,4,4,SBTG:0924_02,0.51230388879776
DVB,DVA,4,8,SBTG:0924_02,0.4750780463218689
DVB,DVA,4,16,SBTG:0924_02,0.39658188819885254
DVB,DVA,4,32,SBTG:0924_02,0.26520219445228577
DVB,DVA,4,1,SBTG:0924_03,0.35601070523262024
DVB,DVA,4,2,SBTG:0924_03,0.3440876007080078
DVB,DVA,4,4,SBTG:0924_03,0.3223732113838196
DVB,DVA,4,8,SBTG:0924_03,0.2830429971218109
DVB,DVA,4,16,SBTG:0924_03,0.21529172360897064
DVB,DVA,4,32,SBTG:0924_03,0.13090234994888306
DVB,DVA,4,1,SBTG:0925_01,0.39332225918769836
DVB,DVA,4,2,SBTG:0925_01,0.38711434602737427
DVB,DVA,4,4,SBTG:0925_01,0.37357640266418457
DVB,DVA,4,8,SBTG:0925_01,0.34363624453544617
DVB,DVA,4,16,SBTG:0925_01,0.28309354186058044
DVB,DVA,4,32,SBTG:0925_01,0.16696611046791077
DVB,DVA,4,1,SBTG:0925_04,0.4839755892753601
DVB,DVA,4,2,SBTG:0925_04,0.474252849817276
DVB,DVA,4,4,SBTG:0925_04,0.4521769881248474
DVB,DVA,4,8,SBTG:0925_04,0.4066249430179596
DVB,DVA,4,16,SBTG:0925_04,0.32828736305236816
DVB,DVA,4,32,SBTG:0925_04,0.2021329551935196
DVB,DVA,4,1,SBTG:0928_01,0.4249116778373718
DVB,DVA,4,2,SBTG:0928_01,0.4152258336544037
DVB,DVA,4,4,SBTG:0928_01,0.3966660797595978
DVB,DVA,4,8,SBTG:0928_01,0.35862216353416443
DVB,DVA,4,16,SBTG:0928_01,0.2916017770767212
DVB,DVA,4,32,SBTG:0928_01,0.1737283170223236
DVB,DVA,4,1,SBTG:0928_03,0.387035071849823
DVB,DVA,4,2,SBTG:0928_03,0.3783855736255646
DVB,DVA,4,4,SBTG:0928_03,0.35910260677337646
DVB,DVA,4,8,SBTG:0928_03,0.3246268332004547
DVB,DVA,4,16,SBTG:0928_03,0.25811466574668884
DVB,DVA,4,32,SBTG:0928_03,0.14142507314682007
DVB,DVA,4,1,SBTG:0928_05,0.7404512763023376
DVB,DVA,4,2,SBTG:0928_05,0.7310375571250916
DVB,DVA,4,4,SBTG:0928_05,0.7123122215270996
DVB,DVA,4,8,SBTG:0928_05,0.6720011830329895
DVB,DVA,4,16,SBTG:0928_05,0.597557008266449
DVB,DVA,4,32,SBTG:0928_05,0.46039339900016785
DVB,DVA,4,1,SBTG:0928_07,0.34690192341804504
DVB,DVA,4,2,SBTG:0928_07,0.33797571063041687
DVB,DVA,4,4,SBTG:0928_07,0.3195241689682007
DVB,DVA,4,8,SBTG:0928_07,0.2814073860645294
DVB,DVA,4,16,SBTG:0928_07,0.21889084577560425
DVB,DVA,4,32,SBTG:0928_07,0.11689674109220505
DVB,DVA,4,1,SBTG:0928_08,0.3417518436908722
DVB,DVA,4,2,SBTG:0928_08,0.3367895483970642
DVB,DVA,4,4,SBTG:0928_08,0.3259209096431732
DVB,DVA,4,8,SBTG:0928_08,0.3002234697341919
DVB,DVA,4,16,SBTG:0928_08,0.25220543146133423
DVB,DVA,4,32,SBTG:0928_08,0.16032058000564575
DVB,DVA,4,1,SBTG:0928_11,0.5099575519561768
DVB,DVA,4,2,SBTG:0928_11,0.5025563836097717
DVB,DVA,4,4,SBTG:0928_11,0.4859464764595032
DVB,DVA,4,8,SBTG:0928_11,0.44926542043685913
DVB,DVA,4,16,SBTG:0928_11,0.3769780397415161
DVB,DVA,4,32,SBTG:0928_11,0.23802241683006287
DVB,DVA,4,1,SBTG:0928_13,0.39601007103919983
DVB,DVA,4,2,SBTG:0928_13,0.38427335023880005
DVB,DVA,4,4,SBTG:0928_13,0.3650509715080261
DVB,DVA,4,8,SBTG:0928_13,0.3303702771663666
DVB,DVA,4,16,SBTG:0928_13,0.2645786702632904
DVB,DVA,4,32,SBTG:0928_13,0.15651683509349823
DVB,DVA,4,1,SBTG:0929_02,0.40807396173477173
DVB,DVA,4,2,SBTG:0929_02,0.39991602301597595
DVB,DVA,4,4,SBTG:0929_02,0.3855555057525635
DVB,DVA,4,8,SBTG:0929_02,0.3482200801372528
DVB,DVA,4,16,SBTG:0929_02,0.27924469113349915
DVB,DVA,4,32,SBTG:0929_02,0.1790904700756073
DVB,DVA,4,1,SBTG:0929_03,0.4111424684524536
DVB,DVA,4,2,SBTG:0929_03,0.39965999126434326
DVB,DVA,4,4,SBTG:0929_03,0.38182899355888367
DVB,DVA,4,8,SBTG:0929_03,0.34672993421554565
DVB,DVA,4,16,SBTG:0929_03,0.28294798731803894
DVB,DVA,4,32,SBTG:0929_03,0.1624409258365631
DVB,DVA,4,1,SBTG:0929_05,0.5037322044372559
DVB,DVA,4,2,SBTG:0929_05,0.49327027797698975
DVB,DVA,4,4,SBTG:0929_05,0.4736386239528656
DVB,DVA,4,8,SBTG:0929_05,0.42459309101104736
DVB,DVA,4,16,SBTG:0929_05,0.33491358160972595
DVB,DVA,4,32,SBTG:0929_05,0.19032573699951172
DVB,DVA,4,1,SBTG:0929_06,0.5468149185180664
DVB,DVA,4,2,SBTG:0929_06,0.5380505323410034
DVB,DVA,4,4,SBTG:0929_06,0.5209324955940247
DVB,DVA,4,8,SBTG:0929_06,0.4839631915092468
DVB,DVA,4,16,SBTG:0929_06,0.41034555435180664
DVB,DVA,4,32,SBTG:0929_06,0.2850615680217743
DVB,DVA,4,1,SBTG:0929_07,0.5653197765350342
DVB,DVA,4,2,SBTG:0929_07,0.553408682346344
DVB,DVA,4,4,SBTG:0929_07,0.532835841178894
DVB,DVA,4,8,SBTG:0929_07,0.4936032295227051
DVB,DVA,4,16,SBTG:0929_07,0.42359644174575806
DVB,DVA,4,32,SBTG:0929_07,0.3059013783931732
DVB,DVA,4,1,SBTG:1030_03,0.4662904739379883
DVB,DVA,4,2,SBTG:1030_03,0.46056729555130005
DVB,DVA,4,4,SBTG:1030_03,0.44840651750564575
DVB,DVA,4,8,SBTG:1030_03,0.41983044147491455
DVB,DVA,4,16,SBTG:1030_03,0.36109089851379395
DVB,DVA,4,32,SBTG:1030_03,0.26411885023117065
DVB,DVA,4,1,SBTG:1104_08,0.4063761532306671
DVB,DVA,4,2,SBTG:1104_08,0.39694729447364807
DVB,DVA,4,4,SBTG:1104_08,0.37375393509864807
DVB,DVA,4,8,SBTG:1104_08,0.33242619037628174
DVB,DVA,4,16,SBTG:1104_08,0.25788402557373047
DVB,DVA,4,32,SBTG:1104_08,0.14969371259212494
DVB,DVA,4,1,SBTG:1104_10,0.492780864238739
DVB,DVA,4,2,SBTG:1104_10,0.48227256536483765
DVB,DVA,4,4,SBTG:1104_10,0.46531015634536743
DVB,DVA,4,8,SBTG:1104_10,0.43319910764694214
DVB,DVA,4,16,SBTG:1104_10,0.3740420341491699
DVB,DVA,4,32,SBTG:1104_10,0.26570412516593933
DVB,DVA,8,1,SBTG:0924_01,0.3896811902523041
DVB,DVA,8,2,SBTG:0924_01,0.37221992015838623
DVB,DVA,8,4,SBTG:0924_01,0.34523797035217285
DVB,DVA,8,8,SBTG:0924_01,0.3030136823654175
DVB,DVA,8,16,SBTG:0924_01,0.2203386127948761
DVB,DVA,8,32,SBTG:0924_01,0.10898971557617188
DVB,DVA,8,1,SBTG:0924_02,0.5484347939491272
DVB,DVA,8,2,SBTG:0924_02,0.5374483466148376
DVB,DVA,8,4,SBTG:0924_02,0.5149538516998291
DVB,DVA,8,8,SBTG:0924_02,0.4765440821647644
DVB,DVA,8,16,SBTG:0924_02,0.39606279134750366
DVB,DVA,8,32,SBTG:0924_02,0.2508794963359833
DVB,DVA,8,1,SBTG:0924_03,0.33543890714645386
DVB,DVA,8,2,SBTG:0924_03,0.3256368637084961
DVB,DVA,8,4,SBTG:0924_03,0.30776745080947876
DVB,DVA,8,8,SBTG:0924_03,0.27142733335494995
DVB,DVA,8,16,SBTG:0924_03,0.21048176288604736
DVB,DVA,8,32,SBTG:0924_03,0.11950239539146423
DVB,DVA,8,1,SBTG:0925_01,0.3300256133079529
DVB,DVA,8,2,SBTG:0925_01,0.32465314865112305
DVB,DVA,8,4,SBTG:0925_01,0.31395483016967773
DVB,DVA,8,8,SBTG:0925_01,0.29371362924575806
DVB,DVA,8,16,SBTG:0925_01,0.2510710060596466
DVB,DVA,8,32,SBTG:0925_01,0.17307782173156738
DVB,DVA,8,1,SBTG:0925_04,0.3765624463558197
DVB,DVA,8,2,SBTG:0925_04,0.3651793301105499
DVB,DVA,8,4,SBTG:0925_04,0.3463507890701294
DVB,DVA,8,8,SBTG:0925_04,0.30925363302230835
DVB,DVA,8,16,SBTG:0925_04,0.24975338578224182
DVB,DVA,8,32,SBTG:0925_04,0.15910543501377106
DVB,DVA,8,1,SBTG:0928_01,0.3609768748283386
DVB,DVA,8,2,SBTG:0928_01,0.3542631268501282
DVB,DVA,8,4,SBTG:0928_01,0.33900195360183716
DVB,DVA,8,8,SBTG:0928_01,0.31328582763671875
DVB,DVA,8,16,SBTG:0928_01,0.25748392939567566
DVB,DVA,8,32,SBTG:0928_01,0.1662200391292572
DVB,DVA,8,1,SBTG:0928_03,0.32093319296836853
DVB,DVA,8,2,SBTG:0928_03,0.3135300874710083
DVB,DVA,8,4,SBTG:0928_03,0.2962535321712494
DVB,DVA,8,8,SBTG:0928_03,0.2607194483280182
DVB,DVA,8,16,SBTG:0928_03,0.2005780041217804
DVB,DVA,8,32,SBTG:0928_03,0.09043832868337631
DVB,DVA,8,1,SBTG:0928_05,0.4307420253753662
DVB,DVA,8,2,SBTG:0928_05,0.4229193329811096
DVB,DVA,8,4,SBTG:0928_05,0.40642493963241577
DVB,DVA,8,8,SBTG:0928_05,0.38065120577812195
DVB,DVA,8,16,SBTG:0928_05,0.32396015524864197
DVB,DVA,8,32,SBTG:0928_05,0.21865621209144592
DVB,DVA,8,1,SBTG:0928_07,0.3759315311908722
DVB,DVA,8,2,SBTG:0928_07,0.36343222856521606
DVB,DVA,8,4,SBTG:0928_07,0.34077775478363037
DVB,DVA,8,8,SBTG:0928_07,0.2978009581565857
DVB,DVA,8,16,SBTG:0928_07,0.22459401190280914
DVB,DVA,8,32,SBTG:0928_07,0.1250135898590088
DVB,DVA,8,1,SBTG:0928_08,0.4358087182044983
DVB,DVA,8,2,SBTG:0928_08,0.42696768045425415
DVB,DVA,8,4,SBTG:0928_08,0.40992796421051025
DVB,DVA,8,8,SBTG:0928_08,0.37215757369995117
DVB,DVA,8,16,SBTG:0928_08,0.3011835217475891
DVB,DVA,8,32,SBTG:0928_08,0.18624454736709595
DVB,DVA,8,1,SBTG:0928_11,0.33000582456588745
DVB,DVA,8,2,SBTG:0928_11,0.3224453032016754
DVB,DVA,8,4,SBTG:0928_11,0.3090098798274994
DVB,DVA,8,8,SBTG:0928_11,0.28211626410484314
DVB,DVA,8,16,SBTG:0928_11,0.2270279973745346
DVB,DVA,8,32,SBTG:0928_11,0.13148720562458038
DVB,DVA,8,1,SBTG:0928_13,0.4035147726535797
DVB,DVA,8,2,SBTG:0928_13,0.39257460832595825
DVB,DVA,8,4,SBTG:0928_13,0.3672676980495453
DVB,DVA,8,8,SBTG:0928_13,0.31894612312316895
DVB,DVA,8,16,SBTG:0928_13,0.23402827978134155
DVB,DVA,8,32,SBTG:0928_13,0.11910812556743622
DVB,DVA,8,1,SBTG:0929_02,0.3492327928543091
DVB,DVA,8,2,SBTG:0929_02,0.3380027711391449
DVB,DVA,8,4,SBTG:0929_02,0.3202335834503174
DVB,DVA,8,8,SBTG:0929_02,0.28288257122039795
DVB,DVA,8,16,SBTG:0929_02,0.21822325885295868
DVB,DVA,8,32,SBTG:0929_02,0.11893346905708313
DVB,DVA,8,1,SBTG:0929_03,0.30043211579322815
DVB,DVA,8,2,SBTG:0929_03,0.2895011007785797
DVB,DVA,8,4,SBTG:0929_03,0.2704964876174927
DVB,DVA,8,8,SBTG:0929_03,0.23645713925361633
DVB,DVA,8,16,SBTG:0929_03,0.17001448571681976
DVB,DVA,8,32,SBTG:0929_03,0.07048746198415756
DVB,DVA,8,1,SBTG:0929_05,0.6085122227668762
DVB,DVA,8,2,SBTG:0929_05,0.5373060703277588
DVB,DVA,8,4,SBTG:0929_05,0.38901039958000183
DVB,DVA,8,8,SBTG:0929_05,0.12195809185504913
DVB,DVA,8,16,SBTG:0929_05,-0.29977288842201233
DVB,DVA,8,32,SBTG:0929_05,-0.7818161249160767
DVB,DVA,8,1,SBTG:0929_06,0.42007750272750854
DVB,DVA,8,2,SBTG:0929_06,0.41695207357406616
DVB,DVA,8,4,SBTG:0929_06,0.40926626324653625
DVB,DVA,8,8,SBTG:0929_06,0.384049654006958
DVB,DVA,8,16,SBTG:0929_06,0.34002798795700073
DVB,DVA,8,32,SBTG:0929_06,0.2773783802986145
DVB,DVA,8,1,SBTG:0929_07,0.4688228964805603
DVB,DVA,8,2,SBTG:0929_07,0.46209269762039185
DVB,DVA,8,4,SBTG:0929_07,0.44633734226226807
DVB,DVA,8,8,SBTG:0929_07,0.4061794877052307
DVB,DVA,8,16,SBTG:0929_07,0.32824549078941345
DVB,DVA,8,32,SBTG:0929_07,0.18946397304534912
DVB,DVA,8,1,SBTG:1030_03,0.4497731924057007
DVB,DVA,8,2,SBTG:1030_03,0.4407966732978821
DVB,DVA,8,4,SBTG:1030_03,0.4250040650367737
DVB,DVA,8,8,SBTG:1030_03,0.3942311406135559
DVB,DVA,8,16,SBTG:1030_03,0.33398059010505676
DVB,DVA,8,32,SBTG:1030_03,0.22095197439193726
DVB,DVA,8,1,SBTG:1104_08,0.4260163903236389
DVB,DVA,8,2,SBTG:1104_08,0.41391468048095703
DVB,DVA,8,4,SBTG:1104_08,0.3945537209510803
DVB,DVA,8,8,SBTG:1104_08,0.35357731580734253
DVB,DVA,8,16,SBTG:1104_08,0.28637444972991943
DVB,DVA,8,32,SBTG:1104_08,0.17063477635383606
DVB,DVA,8,1,SBTG:1104_10,0.41476956009864807
DVB,DVA,8,2,SBTG:1104_10,0.4047446548938751
DVB,DVA,8,4,SBTG:1104_10,0.38780754804611206
DVB,DVA,8,8,SBTG:1104_10,0.35153087973594666
DVB,DVA,8,16,SBTG:1104_10,0.27824294567108154
DVB,DVA,8,32,SBTG:1104_10,0.14762407541275024
DVB,DVA,16,1,SBTG:0924_01,0.27077940106391907
DVB,DVA,16,2,SBTG:0924_01,0.26262256503105164
DVB,DVA,16,4,SBTG:0924_01,0.24352870881557465
DVB,DVA,16,8,SBTG:0924_01,0.2078496515750885
DVB,DVA,16,16,SBTG:0924_01,0.14271675050258636
DVB,DVA,16,32,SBTG:0924_01,0.04880862683057785
DVB,DVA,16,1,SBTG:0924_02,0.3904305100440979
DVB,DVA,16,2,SBTG:0924_02,0.38144949078559875
DVB,DVA,16,4,SBTG:0924_02,0.3609471917152405
DVB,DVA,16,8,SBTG:0924_02,0.3285929262638092
DVB,DVA,16,16,SBTG:0924_02,0.27393239736557007
DVB,DVA,16,32,SBTG:0924_02,0.1845330446958542
DVB,DVA,16,1,SBTG:0924_03,0.2536247670650482
DVB,DVA,16,2,SBTG:0924_03,0.24690568447113037
DVB,DVA,16,4,SBTG:0924_03,0.2340461015701294
DVB,DVA,16,8,SBTG:0924_03,0.21235541999340057
DVB,DVA,16,16,SBTG:0924_03,0.16657321155071259
DVB,DVA,16,32,SBTG:0924_03,0.09351334720849991
DVB,DVA,16,1,SBTG:0925_01,0.2802942097187042
DVB,DVA,16,2,SBTG:0925_01,0.26987606287002563
DVB,DVA,16,4,SBTG:0925_01,0.25256821513175964
DVB,DVA,16,8,SBTG:0925_01,0.21752342581748962
DVB,DVA,16,16,SBTG:0925_01,0.15013346076011658
DVB,DVA,16,32,SBTG:0925_01,0.06642232090234756
DVB,DVA,16,1,SBTG:0925_04,0.3395936191082001
DVB,DVA,16,2,SBTG:0925_04,0.32947540283203125
DVB,DVA,16,4,SBTG:0925_04,0.3123358488082886
DVB,DVA,16,8,SBTG:0925_04,0.2763640582561493
DVB,DVA,16,16,SBTG:0925_04,0.21355095505714417
DVB,DVA,16,32,SBTG:0925_04,0.1172369122505188
DVB,DVA,16,1,SBTG:0928_01,0.20165972411632538
DVB,DVA,16,2,SBTG:0928_01,0.19486410915851593
DVB,DVA,16,4,SBTG:0928_01,0.18104475736618042
DVB,DVA,16,8,SBTG:0928_01,0.1571120172739029
DVB,DVA,16,16,SBTG:0928_01,0.11366531252861023
DVB,DVA,16,32,SBTG:0928_01,0.051122527569532394
DVB,DVA,16,1,SBTG:0928_03,0.34633466601371765
DVB,DVA,16,2,SBTG:0928_03,0.3373348116874695
DVB,DVA,16,4,SBTG:0928_03,0.3171796202659607
DVB,DVA,16,8,SBTG:0928_03,0.27835482358932495
DVB,DVA,16,16,SBTG:0928_03,0.22026070952415466
DVB,DVA,16,32,SBTG:0928_03,0.12892653048038483
DVB,DVA,16,1,SBTG:0928_05,0.4195749759674072
DVB,DVA,16,2,SBTG:0928_05,0.4110313355922699
DVB,DVA,16,4,SBTG:0928_05,0.39519748091697693
DVB,DVA,16,8,SBTG:0928_05,0.3631473779678345
DVB,DVA,16,16,SBTG:0928_05,0.30290335416793823
DVB,DVA,16,32,SBTG:0928_05,0.2101871520280838
DVB,DVA,16,1,SBTG:0928_07,0.3117648959159851
DVB,DVA,16,2,SBTG:0928_07,0.30120551586151123
DVB,DVA,16,4,SBTG:0928_07,0.28233346343040466
DVB,DVA,16,8,SBTG:0928_07,0.24341416358947754
DVB,DVA,16,16,SBTG:0928_07,0.17696917057037354
DVB,DVA,16,32,SBTG:0928_07,0.07081804424524307
DVB,DVA,16,1,SBTG:0928_08,0.2562033236026764
DVB,DVA,16,2,SBTG:0928_08,0.24832063913345337
DVB,DVA,16,4,SBTG:0928_08,0.23193708062171936
DVB,DVA,16,8,SBTG:0928_08,0.2015426754951477
DVB,DVA,16,16,SBTG:0928_08,0.14998887479305267
DVB,DVA,16,32,SBTG:0928_08,0.07039257884025574
DVB,DVA,16,1,SBTG:0928_11,0.38057324290275574
DVB,DVA,16,2,SBTG:0928_11,0.3752995431423187
