generator_id,model_name,metric_id,estimand,noise_sigma_standardized,centering,median,q25,q75,n
g4_separated_modes,affine_flow,tangent_eval_ms_per_example,clean,,none,0.021956062255412648,0.020414882897057327,0.024428218921457225,8
g4_separated_modes,affine_flow,tangent_nrmse,clean,,none,1.2248148574986375,1.0681229265203527,1.2839063913136215,8
g4_separated_modes,autoregressive_mdn,centering_error,clean,,none,0.37697855161855054,0.3528117965582017,0.41804561779707955,8
g4_separated_modes,autoregressive_mdn,energy_score_fair,clean,,none,2.274623184702008,2.264523412031614,2.3095943726072212,8
g4_separated_modes,autoregressive_mdn,energy_score_v,clean,,none,2.3100447807955513,2.299063310760151,2.3445527673795334,8
g4_separated_modes,autoregressive_mdn,finite_ratio_absolute_rmse,clean,,none,0.06307971590221725,0.0612773717800216,0.06838639790912382,8
g4_separated_modes,autoregressive_mdn,finite_ratio_nrmse,clean,,none,0.6279927887335582,0.6007195548027839,0.6969902015860916,8
g4_separated_modes,autoregressive_mdn,native_validation_loss,native_objective,,none,8.128312587738037,8.109028577804565,8.150951147079468,8
g4_separated_modes,autoregressive_mdn,nll_original,clean,,none,9.92201852798462,9.888771533966064,9.950906753540039,8
g4_separated_modes,autoregressive_mdn,samples_per_second,clean,,none,384211.5192218418,356008.1405377325,404857.09774809383,8
g4_separated_modes,autoregressive_mdn,tangent_absolute_rms,clean,,none,0.38895141330255545,0.37896130948442,0.4081617984985654,8
g4_separated_modes,autoregressive_mdn,tangent_cosine,clean,,none,0.5273993970181209,0.5161181281632038,0.5508735951877244,8
g4_separated_modes,autoregressive_mdn,tangent_eval_ms_per_example,clean,,none,0.0271416015493741,0.026339671649111523,0.028943191409780352,8
g4_separated_modes,autoregressive_mdn,tangent_nrmse,clean,,none,1.209471118656435,1.1263997014111948,1.2193602097206855,8
g4_separated_modes,bounded_energy,centering_error,clean,,none,0.5257669095762427,0.4617963737080795,0.5874746860274132,8
g4_separated_modes,bounded_energy,energy_score_fair,clean,,none,2.3273573809803407,2.2949332805088822,2.3853941158301977,8
g4_separated_modes,bounded_energy,energy_score_v,clean,,none,2.362547191188706,2.3302073804249286,2.42044645294766,8
