seed,method,worm,horizon,energy,variogram,rmse,mae,coverage90,sharpness90
1701,flow,9,32,4.582760620862246,0.19337613717652855,0.8812599778175354,0.6883447533473372,0.7748842592592593,2.1508687026798725
1701,flow,10,1,1.0510601634159684,0.02944436184770889,0.20346555486321447,0.1443444058531895,0.8776041666666667,0.5884413095191121
1701,flow,10,2,1.302797568961978,0.04036954097682606,0.25278766290284693,0.18529988382942972,0.8833912037037037,0.7643102072179317
1701,flow,10,4,1.759229389950633,0.06175077598891216,0.33806992694735527,0.2547114479821175,0.8619791666666666,0.9893672065809369
1701,flow,10,8,2.6619651541113853,0.10213185299653554,0.5031457371078432,0.3792560233268887,0.8229166666666667,1.2980694267898798
1701,flow,10,16,3.849870700389147,0.16281376814004028,0.7244208566844463,0.552678931504488,0.7867476851851852,1.7235385607928038
1701,flow,10,32,5.339516960084438,0.24043637327849862,1.0195650048553944,0.780336445197463,0.7725694444444444,2.4560404010117054
1701,flow,11,1,0.984305921010673,0.02824353714822787,0.19078870024532077,0.13601371156983072,0.8932291666666667,0.5887815370224416
1701,flow,11,2,1.2583753690123558,0.0385776369948871,0.2438068864867091,0.17631189827807245,0.8958333333333333,0.7567324684932828
1701,flow,11,4,1.6431046593934298,0.055935782205779064,0.31539603462442756,0.23309505754150447,0.8929398148148148,0.9740684172138572
1701,flow,11,8,2.2554049398750067,0.08587898383848365,0.4333558345679194,0.33473612600937486,0.8556134259259259,1.2621041322126985
1701,flow,11,16,3.2070796191692352,0.13004760397598142,0.6169462101534009,0.4848227924667299,0.8122106481481481,1.624129043892026
1701,flow,11,32,4.4445064552128315,0.18591142259538168,0.852838845923543,0.674504118040204,0.7818287037037037,2.092624405398965
1701,flow,12,1,1.078425858169794,0.029696949015487865,0.2086839139228686,0.1495377187384292,0.8544560185185185,0.5642908052541316
1701,flow,12,2,1.3593513648957014,0.04229642541031348,0.2635318369138986,0.19256851694080973,0.8506944444444444,0.7265082644298673
1701,flow,12,4,1.9361295811831951,0.06648135732393706,0.36948191723786294,0.2732156019192189,0.8258101851851852,0.9249682985246181
1701,flow,12,8,2.7443870417773724,0.10245700745144856,0.5181864434853196,0.39121063333004713,0.7896412037037037,1.2101687602698803
1701,flow,12,16,3.7922674380242825,0.15215486998204136,0.713724400382489,0.5458284947089851,0.7601273148148149,1.5868103113025427
1701,flow,12,32,5.068946935236454,0.19473835220560426,0.9623802592977881,0.7543598776683211,0.7427662037037037,2.1704271845519543
1701,flow,13,1,1.1884012473747134,0.03517006369656878,0.22888503759168083,0.15499507449567312,0.8689236111111112,0.5896867201663554
1701,flow,13,2,1.3940281327813864,0.045143935218220535,0.27053609024733305,0.1915077163139358,0.8842592592592593,0.763724192045629
1701,flow,13,4,1.8017443027347326,0.06312348140636453,0.3503743519540876,0.2556975970510393,0.8695023148148148,0.9867877895012498
1701,flow,13,8,2.393711280077696,0.09485248767305161,0.4629704565741122,0.3573481780476868,0.8385416666666667,1.2917392645031214
1701,flow,13,16,3.5343759767711163,0.14911448000930244,0.6787390550598502,0.5395991024561226,0.7786458333333334,1.7209972199052572
1701,flow,13,32,5.438630923628807,0.26306309876963496,1.0419004615396261,0.8294539041817188,0.752025462962963,2.4923557322472334
1701,flow,14,1,0.9060542257502675,0.023210421903058838,0.17366079869680104,0.1227180978748947,0.9056712962962963,0.5450362581759691
1701,flow,14,2,1.1833330411463976,0.033769180037779685,0.22583723673596975,0.1642174524022266,0.9013310185185185,0.6989760603755713
1701,flow,14,4,1.5858797319233418,0.052473267511231776,0.30231613270007074,0.2244455051841214,0.8868634259259259,0.9038201216608286
1701,flow,14,8,2.437999662011862,0.08969621098367493,0.4600724093616008,0.3436843228992075,0.8370949074074074,1.1826552972197533
1701,flow,14,16,3.687327291816473,0.15063226269558067,0.6870236615650356,0.5242564543150365,0.7670717592592593,1.5416201949119568
1701,flow,14,32,4.729322142899036,0.184652728610672,0.8970843376591802,0.7159449583850801,0.747974537037037,2.034792186692357
1701,flow,15,1,1.0876181162893772,0.03125881848973218,0.21070513036102054,0.15044049231801176,0.8460648148148149,0.5455574966035783
1701,flow,15,2,1.3535257708281279,0.04214444098761301,0.26117179938592017,0.1907157745445147,0.849537037037037,0.7114773225039244
1701,flow,15,4,1.8895507231354713,0.06567974964855233,0.35903899534605443,0.2635210962034762,0.8463541666666667,0.9185109445825219
1701,flow,15,8,2.6451290007680655,0.1003670266945846,0.5010147374123335,0.3820336132775992,0.8072916666666666,1.1994949420914054
1701,flow,15,16,3.7909338921308517,0.15225397213362155,0.7166249877773225,0.559636720456183,0.7395833333333334,1.5724027007818222
1701,flow,15,32,5.713892128318548,0.2611886232625693,1.0725429197773337,0.836598165333271,0.7204861111111112,2.177806295454502
1701,flow,16,1,1.3542573070153594,0.04124594089807937,0.2550637002568692,0.17991872108541423,0.7971643518518519,0.55164206167683
1701,flow,16,2,1.578627971932292,0.04879771103151137,0.3004366238601506,0.21784266177564857,0.8133680555555556,0.7124884026125073
1701,flow,16,4,1.8920080102980137,0.06756513193249698,0.3641807970125228,0.27346543595194817,0.8243634259259259,0.9232417140156031
1701,flow,16,8,2.533399013802409,0.09434493671869855,0.48339675134047866,0.3671948960982263,0.8096064814814815,1.2017293367534876
1701,flow,16,16,3.630492851138115,0.14393547666259107,0.6881576315499842,0.5247627208009362,0.7766203703703703,1.582253260537982
1701,flow,16,32,5.144980538636446,0.1984417743515223,0.9733884036540985,0.7381474645808339,0.7543402777777778,2.183525511994958
1701,persistence_gaussian,0,1,0.9900159565731883,0.025594586229999505,0.19072178145870564,0.12028628704138097,0.9071180555555556,0.5623140716925263
1701,persistence_gaussian,0,2,1.3102122712880373,0.037661873036995475,0.25041083549149334,0.16024040617048738,0.9126157407407407,0.7966067446395755
1701,persistence_gaussian,0,4,1.5815123990178108,0.05461189095512959,0.2963181894738227,0.2005367748206481,0.9259259259259259,1.1274513192474842
1701,persistence_gaussian,0,8,2.1563722789287567,0.08939535630634049,0.39628742169588804,0.27596804569475347,0.923900462962963,1.5982690304517746
1701,persistence_gaussian,0,16,3.006103001534939,0.14802017330657685,0.5453915232792497,0.39527311897836626,0.9030671296296297,2.243498630821705
1701,persistence_gaussian,0,32,4.40206890553236,0.2519427039660513,0.8103540358133614,0.607460169121623,0.8723958333333334,3.1857148073613644
1701,persistence_gaussian,1,1,1.1183816101402044,0.02915665986074596,0.21489103883504865,0.12557960080448535,0.9108796296296297,0.5720455832779408
1701,persistence_gaussian,1,2,1.2899741232395172,0.03558874546433794,0.24702261248603458,0.15162031259387726,0.9256365740740741,0.811816867440939
1701,persistence_gaussian,1,4,1.5229299254715443,0.051048565539531354,0.28274119878187776,0.18535182834602887,0.943287037037037,1.1454036124050617
1701,persistence_gaussian,1,8,1.9806150197982788,0.07806959049776192,0.35350166936405003,0.24109425186179576,0.9438657407407407,1.6245940923690796
1701,persistence_gaussian,1,16,2.599609486758709,0.13239934237208215,0.45156879676505923,0.32275291718542576,0.9412615740740741,2.3068558536469936
1701,persistence_gaussian,1,32,3.5719901472330093,0.22362447110936043,0.6132483026012778,0.45248398813419044,0.9340277777777778,3.23782879114151
1701,persistence_gaussian,2,1,0.9932504454627633,0.02600255901052146,0.19148554769344625,0.12679799820762122,0.8813657407407408,0.5744314547628164
1701,persistence_gaussian,2,2,1.2361559588462114,0.03625254973303522,0.236035241279751,0.15857027319725597,0.9065393518518519,0.8089197957888246
1701,persistence_gaussian,2,4,1.5607975758612156,0.052238097006920683,0.289961215807125,0.20020946860313413,0.9212962962962963,1.1532997451722622
