fold,phase,lag,source,target,horizon,contrast_fraction,steps_factor,effect_mean,effect_sd,gap_mean,valid_fraction
0,baseline,1,ADE,URA,4,1.0,2,0.07044144393876194,0.06833718614473866,0.5426829755306244,1.0
0,baseline,1,ADE,URA,8,1.0,1,0.0577694127957026,0.03737237271392362,0.5481003721555074,1.0
0,baseline,1,ADE,URA,8,1.0,2,0.05274151017268497,0.08433679913883704,0.5426829755306244,1.0
0,baseline,1,ADE,URA,16,1.0,1,0.06429617851972576,0.03671442285559668,0.5481003721555074,1.0
0,baseline,1,ADE,URA,16,1.0,2,0.06562119349837303,0.10310783397492684,0.5426829755306244,1.0
0,baseline,1,ADE,URA,32,1.0,1,0.05347080652912454,0.028426457179227795,0.5481003721555074,1.0
0,baseline,1,ADE,URA,32,1.0,2,0.0780767736335595,0.12591786222525006,0.5426829755306244,1.0
0,baseline,1,ADE,URB,1,1.0,1,0.08414104394614692,0.07487014327008394,0.5481003721555074,1.0
0,baseline,1,ADE,URB,1,1.0,2,0.09572420082986348,0.1100953075903453,0.5426829755306244,1.0
0,baseline,1,ADE,URB,2,1.0,1,0.08941267182429628,0.07251849260813661,0.5481003721555074,1.0
0,baseline,1,ADE,URB,2,1.0,2,0.09434865911801653,0.10139977121003034,0.5426829755306244,1.0
0,baseline,1,ADE,URB,4,1.0,1,0.08905100946625066,0.06789677862528651,0.5481003721555074,1.0
0,baseline,1,ADE,URB,4,1.0,2,0.09010970774882776,0.10616886088176569,0.5426829755306244,1.0
0,baseline,1,ADE,URB,8,1.0,1,0.08480985462665556,0.06665611978157057,0.5481003721555074,1.0
0,baseline,1,ADE,URB,8,1.0,2,0.09410464321263133,0.10334608527625568,0.5426829755306244,1.0
0,baseline,1,ADE,URB,16,1.0,1,0.07200428470969196,0.04686272163890349,0.5481003721555074,1.0
0,baseline,1,ADE,URB,16,1.0,2,0.08437542865673697,0.0984399188446208,0.5426829755306244,1.0
0,baseline,1,ADE,URB,32,1.0,1,0.08834794908761973,0.02019261898575805,0.5481003721555074,1.0
0,baseline,1,ADE,URB,32,1.0,2,0.1299248511592547,0.09631482625488526,0.5426829755306244,1.0
0,baseline,1,ADE,URX,1,1.0,1,0.40546154975891113,0.19172917719850127,0.5481003721555074,1.0
0,baseline,1,ADE,URX,1,1.0,2,0.332730084657669,0.10852796747095331,0.5426829755306244,1.0
0,baseline,1,ADE,URX,2,1.0,1,0.39836297929286957,0.1904307990300466,0.5481003721555074,1.0
0,baseline,1,ADE,URX,2,1.0,2,0.329922005534172,0.10418113585295764,0.5426829755306244,1.0
0,baseline,1,ADE,URX,4,1.0,1,0.38764198621114093,0.1792594708164351,0.5481003721555074,1.0
0,baseline,1,ADE,URX,4,1.0,2,0.3253244161605835,0.0944245686686617,0.5426829755306244,1.0
0,baseline,1,ADE,URX,8,1.0,1,0.33984965085983276,0.15701773739952307,0.5481003721555074,1.0
0,baseline,1,ADE,URX,8,1.0,2,0.28878995279471076,0.07867811296846783,0.5426829755306244,1.0
0,baseline,1,ADE,URX,16,1.0,1,0.2513631160060565,0.11498463233197267,0.5481003721555074,1.0
0,baseline,1,ADE,URX,16,1.0,2,0.22419594228267667,0.049842455157357635,0.5426829755306244,1.0
0,baseline,1,ADE,URX,32,1.0,1,0.16343739877144492,0.07383768493748083,0.5481003721555074,1.0
0,baseline,1,ADE,URX,32,1.0,2,0.17008833338816956,0.0680671154474409,0.5426829755306244,1.0
0,baseline,1,ADE,URY,1,1.0,1,0.09243362645308173,0.033764115468928976,0.5481003721555074,1.0
0,baseline,1,ADE,URY,1,1.0,2,0.19323450823624924,0.07710487109293598,0.5426829755306244,1.0
0,baseline,1,ADE,URY,2,1.0,1,0.0952635457118352,0.034470078283298164,0.5481003721555074,1.0
0,baseline,1,ADE,URY,2,1.0,2,0.1925673112273216,0.07230896639469798,0.5426829755306244,1.0
0,baseline,1,ADE,URY,4,1.0,1,0.0992966008683045,0.038498856925535514,0.5481003721555074,1.0
0,baseline,1,ADE,URY,4,1.0,2,0.19140623013178504,0.07076881169981707,0.5426829755306244,1.0
0,baseline,1,ADE,URY,8,1.0,1,0.10318109765648836,0.04180601965231941,0.5481003721555074,1.0
0,baseline,1,ADE,URY,8,1.0,2,0.18773467838764188,0.06836882075616979,0.5426829755306244,1.0
0,baseline,1,ADE,URY,16,1.0,1,0.13791099190711975,0.029120942966731643,0.5481003721555074,1.0
0,baseline,1,ADE,URY,16,1.0,2,0.205141248802344,0.08559527719896542,0.5426829755306244,1.0
0,baseline,1,ADE,URY,32,1.0,1,0.18171114226182294,0.03849454122012717,0.5481003721555074,1.0
0,baseline,1,ADE,URY,32,1.0,2,0.24148734410603837,0.09565920526723036,0.5426829755306244,1.0
0,baseline,1,AIZ,ADE,1,1.0,1,0.053847871720790835,0.1380774463054055,0.5714749693870544,1.0
0,baseline,1,AIZ,ADE,1,1.0,2,0.06622915714979173,0.0870261971734363,0.5440540810426077,1.0
0,baseline,1,AIZ,ADE,2,1.0,1,0.053760049243768065,0.13230581067766453,0.5714749693870544,1.0
0,baseline,1,AIZ,ADE,2,1.0,2,0.06488749198615551,0.08043684157357722,0.5440540810426077,1.0
0,baseline,1,AIZ,ADE,4,1.0,1,0.05668979634841279,0.12313694349262189,0.5714749693870544,1.0
0,baseline,1,AIZ,ADE,4,1.0,2,0.0689133061096072,0.0749851679018537,0.5440540810426077,1.0
0,baseline,1,AIZ,ADE,8,1.0,1,0.0634357593953609,0.11788555955311195,0.5714749693870544,1.0
0,baseline,1,AIZ,ADE,8,1.0,2,0.08290484920144077,0.06169243477418642,0.5440540810426077,1.0
0,baseline,1,AIZ,ADE,16,1.0,1,0.06735895698269206,0.11058899672824844,0.5714749693870544,1.0
0,baseline,1,AIZ,ADE,16,1.0,2,0.10733971248070395,0.03987981213682621,0.5440540810426077,1.0
0,baseline,1,AIZ,ADE,32,1.0,1,0.016143400222063033,0.09643048155640079,0.5714749693870544,1.0
0,baseline,1,AIZ,ADE,32,1.0,2,0.06894315779209133,0.009195219555782444,0.5440540810426077,1.0
0,baseline,1,AIZ,ADF,1,1.0,1,-0.024846594159801838,0.16033716956417932,0.5714749693870544,1.0
0,baseline,1,AIZ,ADF,1,1.0,2,-0.014643048246701568,0.2132388666416261,0.5440540810426077,1.0
0,baseline,1,AIZ,ADF,2,1.0,1,-0.021100658923387566,0.15042697576923705,0.5714749693870544,1.0
0,baseline,1,AIZ,ADF,2,1.0,2,-0.013451615969339997,0.20162276141341412,0.5440540810426077,1.0
0,baseline,1,AIZ,ADF,4,1.0,1,-0.012183102468649565,0.12996125947770382,0.5714749693870544,1.0
0,baseline,1,AIZ,ADF,4,1.0,2,-0.00963967169324557,0.17800811080185477,0.5440540810426077,1.0
0,baseline,1,AIZ,ADF,8,1.0,1,-0.006005211733281631,0.1046982750642542,0.5714749693870544,1.0
0,baseline,1,AIZ,ADF,8,1.0,2,-0.005198830117781966,0.14856368281140608,0.5440540810426077,1.0
0,baseline,1,AIZ,ADF,16,1.0,1,-0.0029071172078450314,0.07907704741205887,0.5714749693870544,1.0
0,baseline,1,AIZ,ADF,16,1.0,2,0.002874838809172331,0.12536839306061218,0.5440540810426077,1.0
0,baseline,1,AIZ,ADF,32,1.0,1,-0.022152070576945935,0.06497749897139517,0.5714749693870544,1.0
0,baseline,1,AIZ,ADF,32,1.0,2,0.020159718890984866,0.13703291677927376,0.5440540810426077,1.0
0,baseline,1,AIZ,ADL,1,1.0,1,-0.1008674204349518,0.16032608124763362,0.5714749693870544,1.0
0,baseline,1,AIZ,ADL,1,1.0,2,-0.04618506754438079,0.13133090757388716,0.5440540810426077,1.0
0,baseline,1,AIZ,ADL,2,1.0,1,-0.1005524794260661,0.15655546882650162,0.5714749693870544,1.0
0,baseline,1,AIZ,ADL,2,1.0,2,-0.04712116718292236,0.12696779481110892,0.5440540810426077,1.0
0,baseline,1,AIZ,ADL,4,1.0,1,-0.10204484313726424,0.14908879044034723,0.5714749693870544,1.0
0,baseline,1,AIZ,ADL,4,1.0,2,-0.05008608226974803,0.11859263077801038,0.5440540810426077,1.0
0,baseline,1,AIZ,ADL,8,1.0,1,-0.10652615502476694,0.13534479177740028,0.5714749693870544,1.0
0,baseline,1,AIZ,ADL,8,1.0,2,-0.05719908823569614,0.10467539265548151,0.5440540810426077,1.0
0,baseline,1,AIZ,ADL,16,1.0,1,-0.10696933108071482,0.10401846907144807,0.5714749693870544,1.0
0,baseline,1,AIZ,ADL,16,1.0,2,-0.07119733537547293,0.07961429912374356,0.5440540810426077,1.0
0,baseline,1,AIZ,ADL,32,1.0,1,-0.10786267742514606,0.06215938928957206,0.5714749693870544,1.0
0,baseline,1,AIZ,ADL,32,1.0,2,-0.08444850519299503,0.046486397329182194,0.5440540810426077,1.0
0,baseline,1,AIZ,AFD,1,1.0,1,0.007870865364869431,0.08855981700976705,0.5714749693870544,1.0
0,baseline,1,AIZ,AFD,1,1.0,2,0.048550553619861575,0.13733354299550388,0.5440540810426077,1.0
0,baseline,1,AIZ,AFD,2,1.0,1,0.0062175430357456025,0.08418180069355415,0.5714749693870544,1.0
0,baseline,1,AIZ,AFD,2,1.0,2,0.04580213595181706,0.1318674670158932,0.5440540810426077,1.0
0,baseline,1,AIZ,AFD,4,1.0,1,0.007883708303173365,0.0819489840920214,0.5714749693870544,1.0
0,baseline,1,AIZ,AFD,4,1.0,2,0.043483130633830996,0.12203846447241926,0.5440540810426077,1.0
0,baseline,1,AIZ,AFD,8,1.0,1,0.010946907103061667,0.08295415270090298,0.5714749693870544,1.0
0,baseline,1,AIZ,AFD,8,1.0,2,0.04560278976957003,0.11205193922992066,0.5440540810426077,1.0
0,baseline,1,AIZ,AFD,16,1.0,1,0.0379050336778164,0.06142325394663534,0.5714749693870544,1.0
0,baseline,1,AIZ,AFD,16,1.0,2,0.08359599346294995,0.08093170596649565,0.5440540810426077,1.0
0,baseline,1,AIZ,AFD,32,1.0,1,0.08694291487336157,0.028086436199319102,0.5714749693870544,1.0
0,baseline,1,AIZ,AFD,32,1.0,2,0.16458085924386973,0.048072965787125964,0.5440540810426077,1.0
0,baseline,1,AIZ,AIB,1,1.0,1,-0.0354639513728519,0.062341598520348165,0.5714749693870544,1.0
0,baseline,1,AIZ,AIB,1,1.0,2,0.03609379877646763,0.19816834009918297,0.5440540810426077,1.0
0,baseline,1,AIZ,AIB,2,1.0,1,-0.0438440876702467,0.05570838554804778,0.5714749693870544,1.0
0,baseline,1,AIZ,AIB,2,1.0,2,0.0242588197191556,0.19546329693546605,0.5440540810426077,1.0
0,baseline,1,AIZ,AIB,4,1.0,1,-0.0600164371232191,0.042986782948852116,0.5714749693870544,1.0
0,baseline,1,AIZ,AIB,4,1.0,2,0.00454214587807654,0.18780982582515524,0.5440540810426077,1.0
0,baseline,1,AIZ,AIB,8,1.0,1,-0.0857005616029103,0.03225968182644202,0.5714749693870544,1.0
0,baseline,1,AIZ,AIB,8,1.0,2,-0.029172290737430228,0.18811135802772827,0.5440540810426077,1.0
0,baseline,1,AIZ,AIB,16,1.0,1,-0.11419755468765887,0.015020044089918092,0.5714749693870544,1.0
0,baseline,1,AIZ,AIB,16,1.0,2,-0.06860829268892606,0.18065645555322812,0.5440540810426077,1.0
0,baseline,1,AIZ,AIB,32,1.0,1,-0.11495616038640333,0.021547378776422866,0.5714749693870544,1.0
0,baseline,1,AIZ,AIB,32,1.0,2,-0.06808544571201004,0.1653407068994729,0.5440540810426077,1.0
0,baseline,1,AIZ,AIM,1,1.0,1,-0.07706334783385194,0.06472096497779328,0.5714749693870544,1.0
0,baseline,1,AIZ,AIM,1,1.0,2,-0.0681765514115492,0.01649413378260014,0.5440540810426077,1.0
0,baseline,1,AIZ,AIM,2,1.0,1,-0.07222685900827243,0.05283414598011742,0.5714749693870544,1.0
0,baseline,1,AIZ,AIM,2,1.0,2,-0.05525532489021614,0.01008662091589412,0.5440540810426077,1.0
0,baseline,1,AIZ,AIM,4,1.0,1,-0.054593913257122005,0.05648704446661215,0.5714749693870544,1.0
0,baseline,1,AIZ,AIM,4,1.0,2,-0.03265390669306114,0.013976723916526611,0.5440540810426077,1.0
0,baseline,1,AIZ,AIM,8,1.0,1,-0.060265229394038465,0.050211025644966496,0.5714749693870544,1.0
0,baseline,1,AIZ,AIM,8,1.0,2,-0.036343559001882804,0.02075078698416969,0.5440540810426077,1.0
0,baseline,1,AIZ,AIM,16,1.0,1,-0.07019928935915228,0.0791906685235775,0.5714749693870544,1.0
0,baseline,1,AIZ,AIM,16,1.0,2,-0.03574785900612667,0.007119612291200819,0.5440540810426077,1.0
0,baseline,1,AIZ,AIM,32,1.0,1,-0.1273965612053871,0.09905402572443,0.5714749693870544,1.0
0,baseline,1,AIZ,AIM,32,1.0,2,-0.08745377759138738,0.039716910440629936,0.5440540810426077,1.0
0,baseline,1,AIZ,AIY,1,1.0,1,0.02323795677511954,0.1461634205199008,0.5714749693870544,1.0
0,baseline,1,AIZ,AIY,1,1.0,2,0.01845564941565193,0.0864241582591112,0.5440540810426077,1.0
0,baseline,1,AIZ,AIY,2,1.0,1,0.020293270548184705,0.14148648404450664,0.5714749693870544,1.0
0,baseline,1,AIZ,AIY,2,1.0,2,0.013345348338286064,0.07478776098472056,0.5440540810426077,1.0
0,baseline,1,AIZ,AIY,4,1.0,1,0.02060052814582987,0.1296903880988456,0.5714749693870544,1.0
0,baseline,1,AIZ,AIY,4,1.0,2,0.007267065346240997,0.0589625825365315,0.5440540810426077,1.0
0,baseline,1,AIZ,AIY,8,1.0,1,0.021479708453019507,0.13194279657923855,0.5714749693870544,1.0
0,baseline,1,AIZ,AIY,8,1.0,2,0.0037657727176944648,0.05676220909178402,0.5440540810426077,1.0
0,baseline,1,AIZ,AIY,16,1.0,1,0.012728729595740637,0.12033612657247304,0.5714749693870544,1.0
0,baseline,1,AIZ,AIY,16,1.0,2,-0.007944411287705067,0.05719722275748687,0.5440540810426077,1.0
0,baseline,1,AIZ,AIY,32,1.0,1,-0.03648298233747483,0.10956794996743974,0.5714749693870544,1.0
0,baseline,1,AIZ,AIY,32,1.0,2,-0.047618867208560296,0.09443234830473096,0.5440540810426077,1.0
0,baseline,1,AIZ,ALA,1,1.0,1,0.0677700291077296,0.15693166300622188,0.5714749693870544,1.0
0,baseline,1,AIZ,ALA,1,1.0,2,0.0513763849933942,0.12975488015022904,0.5440540810426077,1.0
0,baseline,1,AIZ,ALA,2,1.0,1,0.06573700408140817,0.15289175768119131,0.5714749693870544,1.0
0,baseline,1,AIZ,ALA,2,1.0,2,0.04797364336748917,0.1247490867427291,0.5440540810426077,1.0
0,baseline,1,AIZ,ALA,4,1.0,1,0.059487889210383095,0.14598536999175954,0.5714749693870544,1.0
0,baseline,1,AIZ,ALA,4,1.0,2,0.0410628579556942,0.12154988859178394,0.5440540810426077,1.0
0,baseline,1,AIZ,ALA,8,1.0,1,0.05452242245276767,0.1433652284841901,0.5714749693870544,1.0
0,baseline,1,AIZ,ALA,8,1.0,2,0.0338947735726833,0.11944864060394564,0.5440540810426077,1.0
0,baseline,1,AIZ,ALA,16,1.0,1,0.05091114838918046,0.12706388793593612,0.5714749693870544,1.0
0,baseline,1,AIZ,ALA,16,1.0,2,0.021066032505283768,0.11728594868558419,0.5440540810426077,1.0
0,baseline,1,AIZ,ALA,32,1.0,1,0.062320526689291,0.10731372168162175,0.5714749693870544,1.0
0,baseline,1,AIZ,ALA,32,1.0,2,0.038642799326529136,0.11064386528425169,0.5440540810426077,1.0
0,baseline,1,AIZ,ASE,1,1.0,1,-0.20495838920275367,0.11749602189132666,0.5714749693870544,1.0
0,baseline,1,AIZ,ASE,1,1.0,2,-0.12519024064143494,0.03083535065512257,0.5440540810426077,1.0
0,baseline,1,AIZ,ASE,2,1.0,1,-0.20358495910962415,0.11480366605077347,0.5714749693870544,1.0
0,baseline,1,AIZ,ASE,2,1.0,2,-0.12132198860247927,0.03654729270504442,0.5440540810426077,1.0
0,baseline,1,AIZ,ASE,4,1.0,1,-0.19933342188596723,0.11235795563810344,0.5714749693870544,1.0
0,baseline,1,AIZ,ASE,4,1.0,2,-0.11509263515472407,0.050092220561501526,0.5440540810426077,1.0
0,baseline,1,AIZ,ASE,8,1.0,1,-0.18020527809858314,0.12139634203258673,0.5714749693870544,1.0
0,baseline,1,AIZ,ASE,8,1.0,2,-0.09529021382331847,0.07212518000436008,0.5440540810426077,1.0
0,baseline,1,AIZ,ASE,16,1.0,1,-0.16093342999617252,0.1453791528385134,0.5714749693870544,1.0
0,baseline,1,AIZ,ASE,16,1.0,2,-0.07905898988246914,0.09599675521706412,0.5440540810426077,1.0
0,baseline,1,AIZ,ASE,32,1.0,1,-0.18403034222622708,0.16299323911591462,0.5714749693870544,1.0
0,baseline,1,AIZ,ASE,32,1.0,2,-0.1218957115585605,0.11317925316808336,0.5440540810426077,1.0
0,baseline,1,AIZ,ASG,1,1.0,1,0.05418116599321363,0.08155745012964963,0.5714749693870544,1.0
0,baseline,1,AIZ,ASG,1,1.0,2,0.05159633979201317,0.08312374688296852,0.5440540810426077,1.0
0,baseline,1,AIZ,ASG,2,1.0,1,0.04388190433382986,0.07552687363475719,0.5714749693870544,1.0
0,baseline,1,AIZ,ASG,2,1.0,2,0.0423288494348526,0.07651070120161155,0.5440540810426077,1.0
0,baseline,1,AIZ,ASG,4,1.0,1,0.027195536841948798,0.06612495634534082,0.5714749693870544,1.0
0,baseline,1,AIZ,ASG,4,1.0,2,0.02783378958702087,0.0701810620505824,0.5440540810426077,1.0
0,baseline,1,AIZ,ASG,8,1.0,1,-0.0026603018244107657,0.05118414296466967,0.5714749693870544,1.0
0,baseline,1,AIZ,ASG,8,1.0,2,-0.0007277689874172361,0.05559370894426044,0.5440540810426077,1.0
0,baseline,1,AIZ,ASG,16,1.0,1,-0.04332826286554334,0.01786497110268299,0.5714749693870544,1.0
0,baseline,1,AIZ,ASG,16,1.0,2,-0.03845342000325517,0.016980362015422246,0.5440540810426077,1.0
0,baseline,1,AIZ,ASG,32,1.0,1,-0.0846498534083366,0.02081804131919387,0.5714749693870544,1.0
0,baseline,1,AIZ,ASG,32,1.0,2,-0.08451355745395019,0.02332683639383361,0.5440540810426077,1.0
0,baseline,1,AIZ,ASH,1,1.0,1,-0.20608828961849213,0.25019171549429353,0.5714749693870544,1.0
0,baseline,1,AIZ,ASH,1,1.0,2,-0.12584663803378746,0.15857000398414645,0.5440540810426077,1.0
0,baseline,1,AIZ,ASH,2,1.0,1,-0.20436127235492071,0.24793799683630088,0.5714749693870544,1.0
0,baseline,1,AIZ,ASH,2,1.0,2,-0.12299055233597755,0.15653249671850303,0.5440540810426077,1.0
0,baseline,1,AIZ,ASH,4,1.0,1,-0.19686915477116904,0.24406421565171377,0.5714749693870544,1.0
0,baseline,1,AIZ,ASH,4,1.0,2,-0.11641477793455124,0.15374525344122036,0.5440540810426077,1.0
0,baseline,1,AIZ,ASH,8,1.0,1,-0.18917750318845117,0.23833042428843848,0.5714749693870544,1.0
0,baseline,1,AIZ,ASH,8,1.0,2,-0.1046863968173663,0.15478670877565648,0.5440540810426077,1.0
0,baseline,1,AIZ,ASH,16,1.0,1,-0.18586735427379608,0.22934292942599913,0.5714749693870544,1.0
0,baseline,1,AIZ,ASH,16,1.0,2,-0.09363734473784763,0.1604165757775915,0.5440540810426077,1.0
0,baseline,1,AIZ,ASH,32,1.0,1,-0.21843938902020454,0.2281976188178484,0.5714749693870544,1.0
0,baseline,1,AIZ,ASH,32,1.0,2,-0.1272947738567988,0.1663272790909758,0.5440540810426077,1.0
0,baseline,1,AIZ,ASI,1,1.0,1,-0.08965473932524522,0.32986252268269234,0.5714749693870544,1.0
0,baseline,1,AIZ,ASI,1,1.0,2,-0.0875900623699029,0.3210454839645021,0.5440540810426077,1.0
0,baseline,1,AIZ,ASI,2,1.0,1,-0.08470421532789862,0.3244673311903088,0.5714749693870544,1.0
0,baseline,1,AIZ,ASI,2,1.0,2,-0.08242108921209969,0.31801443605402707,0.5440540810426077,1.0
0,baseline,1,AIZ,ASI,4,1.0,1,-0.0744474201152722,0.3172312251969591,0.5714749693870544,1.0
0,baseline,1,AIZ,ASI,4,1.0,2,-0.07157267133394876,0.3119625269475183,0.5440540810426077,1.0
0,baseline,1,AIZ,ASI,8,1.0,1,-0.06323263250912227,0.30642766570139757,0.5714749693870544,1.0
0,baseline,1,AIZ,ASI,8,1.0,2,-0.06510832657416661,0.30650810719405375,0.5440540810426077,1.0
0,baseline,1,AIZ,ASI,16,1.0,1,-0.047896192797149205,0.2943365838665713,0.5714749693870544,1.0
0,baseline,1,AIZ,ASI,16,1.0,2,-0.06229289124409356,0.3060409430640382,0.5440540810426077,1.0
0,baseline,1,AIZ,ASI,32,1.0,1,-0.03361225741294523,0.27407273518004127,0.5714749693870544,1.0
0,baseline,1,AIZ,ASI,32,1.0,2,-0.06827059884866077,0.2970018340046795,0.5440540810426077,1.0
0,baseline,1,AIZ,ASJ,1,1.0,1,-0.005838732545574467,0.03822333970316131,0.5714749693870544,1.0
0,baseline,1,AIZ,ASJ,1,1.0,2,0.0832396124800046,0.04980640488923783,0.5440540810426077,1.0
0,baseline,1,AIZ,ASJ,2,1.0,1,0.006904821532467999,0.04211258083812717,0.5714749693870544,1.0
0,baseline,1,AIZ,ASJ,2,1.0,2,0.09339603781700129,0.04714137077424864,0.5440540810426077,1.0
0,baseline,1,AIZ,ASJ,4,1.0,1,0.020673772291047467,0.0498704406385537,0.5714749693870544,1.0
0,baseline,1,AIZ,ASJ,4,1.0,2,0.10803093264500296,0.04071917204626947,0.5440540810426077,1.0
0,baseline,1,AIZ,ASJ,8,1.0,1,0.024412067917486038,0.06718451047604092,0.5714749693870544,1.0
0,baseline,1,AIZ,ASJ,8,1.0,2,0.1161012252171834,0.045375606789147316,0.5440540810426077,1.0
0,baseline,1,AIZ,ASJ,16,1.0,1,0.013676631574829401,0.0964751306944882,0.5714749693870544,1.0
0,baseline,1,AIZ,ASJ,16,1.0,2,0.10040352741877234,0.05292470753965571,0.5440540810426077,1.0
0,baseline,1,AIZ,ASJ,32,1.0,1,-0.06307888589799403,0.12957980912823452,0.5714749693870544,1.0
0,baseline,1,AIZ,ASJ,32,1.0,2,0.006770705183347097,0.062329643531549905,0.5440540810426077,1.0
0,baseline,1,AIZ,ASK,1,1.0,1,-0.12072576582431797,0.19743971493043083,0.5714749693870544,1.0
0,baseline,1,AIZ,ASK,1,1.0,2,-0.08920755237340927,0.22452023031903545,0.5440540810426077,1.0
0,baseline,1,AIZ,ASK,2,1.0,1,-0.11538130789995193,0.1908794336095625,0.5714749693870544,1.0
0,baseline,1,AIZ,ASK,2,1.0,2,-0.0826968215405941,0.21805843119843119,0.5440540810426077,1.0
0,baseline,1,AIZ,ASK,4,1.0,1,-0.10517985373735428,0.17642778702870898,0.5714749693870544,1.0
0,baseline,1,AIZ,ASK,4,1.0,2,-0.07424221808711687,0.201580986045418,0.5440540810426077,1.0
0,baseline,1,AIZ,ASK,8,1.0,1,-0.09694364418586093,0.15836710953284053,0.5714749693870544,1.0
0,baseline,1,AIZ,ASK,8,1.0,2,-0.06651743687689303,0.1772046416209786,0.5440540810426077,1.0
0,baseline,1,AIZ,ASK,16,1.0,1,-0.08855615680416423,0.13108314318879233,0.5714749693870544,1.0
0,baseline,1,AIZ,ASK,16,1.0,2,-0.05776031129062174,0.1415474970757379,0.5440540810426077,1.0
0,baseline,1,AIZ,ASK,32,1.0,1,-0.07372783434887727,0.08934509986754713,0.5714749693870544,1.0
0,baseline,1,AIZ,ASK,32,1.0,2,-0.05521321715787053,0.09261379223372593,0.5440540810426077,1.0
0,baseline,1,AIZ,AUA,1,1.0,1,0.006014242147405933,0.08087715885553953,0.5714749693870544,1.0
0,baseline,1,AIZ,AUA,1,1.0,2,0.015499367068211234,0.09284453062791903,0.5440540810426077,1.0
0,baseline,1,AIZ,AUA,2,1.0,1,0.0011101904868458662,0.07667361788357262,0.5714749693870544,1.0
0,baseline,1,AIZ,AUA,2,1.0,2,0.0116985527177652,0.09356457563746637,0.5440540810426077,1.0
0,baseline,1,AIZ,AUA,4,1.0,1,-0.013742319541051965,0.07402133357380307,0.5714749693870544,1.0
0,baseline,1,AIZ,AUA,4,1.0,2,-0.0029822985331217308,0.09544586878681052,0.5440540810426077,1.0
0,baseline,1,AIZ,AUA,8,1.0,1,-0.04619030902783073,0.06442408497913542,0.5714749693870544,1.0
0,baseline,1,AIZ,AUA,8,1.0,2,-0.03344613189498583,0.09353459226284155,0.5440540810426077,1.0
0,baseline,1,AIZ,AUA,16,1.0,1,-0.07452385080978273,0.07452845537938461,0.5714749693870544,1.0
0,baseline,1,AIZ,AUA,16,1.0,2,-0.05892902798950674,0.08825861843207466,0.5440540810426077,1.0
0,baseline,1,AIZ,AUA,32,1.0,1,-0.13466906640678641,0.11379055531252873,0.5714749693870544,1.0
0,baseline,1,AIZ,AUA,32,1.0,2,-0.11437799657384551,0.10953780943993088,0.5440540810426077,1.0
0,baseline,1,AIZ,AVA,1,1.0,1,0.013395802428324999,0.18625141678592028,0.5714749693870544,1.0
0,baseline,1,AIZ,AVA,1,1.0,2,0.09236385859549044,0.0966526570238212,0.5440540810426077,1.0
0,baseline,1,AIZ,AVA,2,1.0,1,0.012663892159859339,0.18751304325778032,0.5714749693870544,1.0
0,baseline,1,AIZ,AVA,2,1.0,2,0.09392359076688683,0.09509365948710355,0.5440540810426077,1.0
0,baseline,1,AIZ,AVA,4,1.0,1,0.013209370896220199,0.18682961397792436,0.5714749693870544,1.0
0,baseline,1,AIZ,AVA,4,1.0,2,0.09425796351085107,0.09550775584595929,0.5440540810426077,1.0
0,baseline,1,AIZ,AVA,8,1.0,1,0.026139033958315867,0.19275598362442561,0.5714749693870544,1.0
0,baseline,1,AIZ,AVA,8,1.0,2,0.11038378067314623,0.1097201726691323,0.5440540810426077,1.0
0,baseline,1,AIZ,AVA,16,1.0,1,0.04741353727877137,0.22071305846781403,0.5714749693870544,1.0
0,baseline,1,AIZ,AVA,16,1.0,2,0.1518042009944717,0.15094349988583008,0.5440540810426077,1.0
0,baseline,1,AIZ,AVA,32,1.0,1,0.08047704740116994,0.25989261878550785,0.5714749693870544,1.0
0,baseline,1,AIZ,AVA,32,1.0,2,0.2270533537181715,0.21316310482543346,0.5440540810426077,1.0
0,baseline,1,AIZ,AVB,1,1.0,1,0.07324175909161564,0.12958129964279844,0.5714749693870544,1.0
0,baseline,1,AIZ,AVB,1,1.0,2,0.10122199729084969,0.181637690522834,0.5440540810426077,1.0
0,baseline,1,AIZ,AVB,2,1.0,1,0.072168439005812,0.12919554009451312,0.5714749693870544,1.0
0,baseline,1,AIZ,AVB,2,1.0,2,0.10458674654364587,0.1833235484536144,0.5440540810426077,1.0
0,baseline,1,AIZ,AVB,4,1.0,1,0.06946606871982414,0.12366345261171159,0.5714749693870544,1.0
0,baseline,1,AIZ,AVB,4,1.0,2,0.10530374944210051,0.18082733685161342,0.5440540810426077,1.0
0,baseline,1,AIZ,AVB,8,1.0,1,0.06015519549449283,0.1169565948006252,0.5714749693870544,1.0
0,baseline,1,AIZ,AVB,8,1.0,2,0.1034962112704913,0.17962746645325223,0.5440540810426077,1.0
0,baseline,1,AIZ,AVB,16,1.0,1,0.028449046425521363,0.11562179873646995,0.5714749693870544,1.0
0,baseline,1,AIZ,AVB,16,1.0,2,0.0721236749862631,0.16121244496553838,0.5440540810426077,1.0
0,baseline,1,AIZ,AVB,32,1.0,1,-0.08445208768049876,0.15322488313771596,0.5714749693870544,1.0
0,baseline,1,AIZ,AVB,32,1.0,2,-0.07378231485684714,0.13255568176718463,0.5440540810426077,1.0
0,baseline,1,AIZ,AVD,1,1.0,1,-0.0918093360960483,0.08884960165245595,0.5714749693870544,1.0
